y value,alpha-H2,alpha-H,alpha-O,alpha-O2,alpha-OH,alpha-H2O,alpha-HO2,alpha-H2O2
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110417791398539,-2.708769e+00,-8.535914e+00,-3.220174e-01,-7.830222e-01,-1.880717e+00,+2.924944e+00,+2.305540e+00,-6.389424e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.110375177910389,-2.708933e+00,-8.536128e+00,-3.215731e-01,-7.833307e-01,-1.881337e+00,+2.924652e+00,+2.305319e+00,-6.340356e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
4.11037288989525,-2.708936e+00,-8.536237e+00,-3.220506e-01,-7.833250e-01,-1.880696e+00,+2.924657e+00,+2.305407e+00,-6.355959e-03
