epoch,learning_rate,validation_loss_Beta_Enth_Thermal,validation_loss_Beta_MixFrac,validation_loss_Beta_ProgVar,validation_loss_MolarWeightMix
235.0,0.0001350931852357462,1.892939326353371e-05,3.5241373552707955e-06,4.655352313420735e-05,1.017334852804197e-05
236.0,0.00013368506915867329,1.8832979549188167e-05,3.510834176267963e-06,4.589830859913491e-05,1.0192210538662039e-05
237.0,0.0001322916359640658,1.890646672109142e-05,3.4990227959497133e-06,4.638984319171868e-05,1.0150585694645997e-05
238.0,0.0001309127255808562,1.8864937374019064e-05,3.509345560814836e-06,4.66014607809484e-05,1.0129742804565467e-05
239.0,0.00012954820704180747,1.8846290913643315e-05,3.6396977520780638e-06,4.5825709094060585e-05,1.0191187357122544e-05
240.0,0.00012819792027585208,1.8776594515657052e-05,3.5365428630029783e-06,4.5780852815369144e-05,1.0102835403813515e-05
241.0,0.00012686166155617684,1.875836096587591e-05,3.5601369745563716e-06,4.563805850921199e-05,1.0086888323712628e-05
242.0,0.00012553937267512083,1.8756521967588924e-05,3.49729748450045e-06,4.5592852984555066e-05,1.0083663255500142e-05
243.0,0.00012423084990587085,1.8687016563490033e-05,3.541443220456131e-06,4.510560756898485e-05,1.0042559551948216e-05
244.0,0.0001229359768331051,1.8635768356034532e-05,3.49607398675289e-06,4.5177042920840904e-05,1.0052894140244462e-05
245.0,0.00012165457155788317,1.862295357568655e-05,3.519083065839368e-06,4.513720705290325e-05,1.0071914402942639e-05
246.0,0.00012038655404467136,1.8625582015374675e-05,3.4802685604518047e-06,4.49559920525644e-05,1.0029449185822159e-05
247.0,0.00011913172784261405,1.859670737758279e-05,3.4573620268929517e-06,4.486122270463966e-05,1.0015344741987064e-05
248.0,0.0001178900056402199,1.8547965737525374e-05,3.470885076239938e-06,4.451955828699283e-05,9.983385098166764e-06
249.0,0.00011666120553854853,1.8710337826632895e-05,3.41852000929066e-06,4.527477722149342e-05,1.00955949164927e-05
250.0,0.00011544522567419335,1.8509239453123882e-05,3.439904048718745e-06,4.444384831003845e-05,1.0022624337580055e-05
251.0,0.00011424191325204447,1.8453858501743525e-05,3.4782274269673508e-06,4.424167127581313e-05,9.979372407542542e-06
252.0,0.00011305114458082244,1.8472715964890085e-05,3.468373051873641e-06,4.403497587190941e-05,9.990275430027395e-06
253.0,0.0001118727886932902,1.842325036705006e-05,3.4866977784986375e-06,4.376672222861089e-05,9.952682376024313e-06
254.0,0.00011070672189816833,1.8433229342917912e-05,3.4171901006629923e-06,4.407305459608324e-05,1.0017110980697908e-05
255.0,0.00010955279867630452,1.8415876184008084e-05,3.4286272239114624e-06,4.372930197860114e-05,1.0025388291978743e-05
256.0,0.00010841091716429219,1.8380193068878725e-05,3.4391096050967462e-06,4.355940473033115e-05,9.994089850806631e-06
257.0,0.0001072809100151062,1.83957745321095e-05,3.4041597700706916e-06,4.377993900561705e-05,1.0013150131271686e-05
258.0,0.00010616269719321281,1.833332862588577e-05,3.433326583035523e-06,4.32738488598261e-05,9.980598406400532e-06
259.0,0.00010505616955924779,1.83411921170773e-05,3.3989122130151372e-06,4.343505861470476e-05,1.0014861800300423e-05
260.0,0.00010396113066235557,1.835266812122427e-05,3.390283609405742e-06,4.334037294029258e-05,1.0057511644845363e-05
261.0,0.00010287752229487523,1.8310265659238212e-05,3.3851381431304617e-06,4.334620098234154e-05,1.0031432793766726e-05
262.0,0.00010180519166169688,1.837088530010078e-05,3.3662129226286197e-06,4.3365424062358215e-05,9.98009454633575e-06
263.0,0.0001007440805551596,1.8249391359859146e-05,3.3864503166114446e-06,4.29363499279134e-05,9.96000107988948e-06
264.0,9.969399980036542e-05,1.8273711248184554e-05,3.3725150387908798e-06,4.3034047848777846e-05,1.0017720342148095e-05
265.0,9.865486208582297e-05,1.826477819122374e-05,3.371444563526893e-06,4.309290670789778e-05,1.0083751476486214e-05
266.0,9.762655099621043e-05,1.8229309716844e-05,3.4082040656358004e-06,4.2704134102677926e-05,1.0010720870923251e-05
267.0,9.660899377195165e-05,1.8227305190521292e-05,3.379301006134483e-06,4.272998558008112e-05,1.0001673217630014e-05
268.0,9.560200851410627e-05,1.818131931941025e-05,3.4020861221506493e-06,4.250437268638052e-05,1.00049492175458e-05
269.0,9.460552973905578e-05,1.8218046534457244e-05,3.365074690009351e-06,4.267388067091815e-05,1.003767283691559e-05
270.0,9.361942647956312e-05,1.8216394892078824e-05,3.346262474224204e-06,4.278424603398889e-05,1.0071076758322306e-05
271.0,9.264363325200975e-05,1.8155806174036115e-05,3.353029796926421e-06,4.253674342180602e-05,1.0038716936833225e-05
272.0,9.167798270937055e-05,1.8159924366045743e-05,3.358623871463351e-06,4.245141099090688e-05,1.000685278995661e-05
273.0,9.072239481611177e-05,1.8128503143088892e-05,3.3502572023280663e-06,4.235985761624761e-05,1.0022701644629706e-05
274.0,8.977679681265727e-05,1.815321229514666e-05,3.331240577608696e-06,4.262807124177925e-05,1.0085769645229448e-05
275.0,8.884103590389714e-05,1.8063974493998103e-05,3.3383835216227453e-06,4.230956983519718e-05,1.0074024430650752e-05
276.0,8.791501022642478e-05,1.804630483093206e-05,3.3447847727074986e-06,4.2121602746192366e-05,1.0033673788711894e-05
277.0,8.699865429662168e-05,1.8045906472252682e-05,3.3171006634802325e-06,4.219471520627849e-05,1.0007805940404069e-05
278.0,8.609186625108123e-05,1.800973950594198e-05,3.3431801966798957e-06,4.186099613434635e-05,9.965729077521246e-06
279.0,8.519450784660876e-05,1.8029508282779716e-05,3.317830987725756e-06,4.2046362068504095e-05,1.0026386007666588e-05
280.0,8.430650632362813e-05,1.8000451746047474e-05,3.3106548471550923e-06,4.207309757475741e-05,1.0039074368251022e-05
281.0,8.342774526681751e-05,1.7969590771826915e-05,3.326318847030052e-06,4.17746850871481e-05,9.979251444747206e-06
282.0,8.255818829638883e-05,1.7967999156098813e-05,3.3294077184109483e-06,4.170273678028025e-05,9.96926064544823e-06
283.0,8.169765351340175e-05,1.7963193386094645e-05,3.3218941553059267e-06,4.164383790339343e-05,9.974191925721243e-06
284.0,8.084610453806818e-05,1.7967917301575653e-05,3.2868572361621773e-06,4.189935134490952e-05,1.0020519766840152e-05
285.0,8.000341767910868e-05,1.7907605069922283e-05,3.3115279620687943e-06,4.155018905294128e-05,9.980216418625787e-06
286.0,7.916954928077757e-05,1.7896634744829498e-05,3.312234184704721e-06,4.1451985453022644e-05,9.960290299204644e-06
287.0,7.834433927200735e-05,1.7887718058773316e-05,3.2986315545713296e-06,4.140870805713348e-05,9.940064046531916e-06
288.0,7.75277367210947e-05,1.7874606783152558e-05,3.3057083328458248e-06,4.125670238863677e-05,9.933159162756056e-06
289.0,7.671963976463303e-05,1.7858537830761634e-05,3.2685866244719364e-06,4.1467781557003036e-05,9.969192433345597e-06
290.0,7.591999747091904e-05,1.7835578546510078e-05,3.291030679974938e-06,4.121854726690799e-05,9.9293856692384e-06
291.0,7.512865704484284e-05,1.7827347619459033e-05,3.2956018003460485e-06,4.111881571589038e-05,9.913420399243478e-06
292.0,7.434557483065873e-05,1.781693208613433e-05,3.279394604760455e-06,4.1071722080232576e-05,9.905769729812164e-06
293.0,7.357064896496013e-05,1.7811287762015127e-05,3.277401219747844e-06,4.098403223906644e-05,9.910647349897772e-06
294.0,7.280382124008611e-05,1.779002013790887e-05,3.257559228586615e-06,4.1284500184701756e-05,9.943835721060168e-06
295.0,7.204496796475723e-05,1.7782149370759726e-05,3.28188525600126e-06,4.080826693098061e-05,9.871656402538065e-06
296.0,7.129402365535498e-05,1.7764121366781183e-05,3.275471271990682e-06,4.0759499825071543e-05,9.855670214165002e-06
297.0,7.055090827634558e-05,1.7745829609339125e-05,3.2625735002511647e-06,4.069224451086484e-05,9.836978279054165e-06
298.0,6.981555634411052e-05,1.7735605069901794e-05,3.2663886031514267e-06,4.0569735574536026e-05,9.828414476942271e-06
299.0,6.908784416737035e-05,1.7705673599266447e-05,3.22680034514633e-06,4.07825609727297e-05,9.864636922429781e-06
300.0,6.836772809037939e-05,1.770028939063195e-05,3.2475670650455868e-06,4.055791214341298e-05,9.82103756541619e-06
301.0,6.765510624973103e-05,1.7688456864561886e-05,3.2394661957368953e-06,4.049993003718555e-05,9.816330020839814e-06
302.0,6.694994226563722e-05,1.766517925716471e-05,3.2188652312470367e-06,4.047552283736877e-05,9.814046279643662e-06
303.0,6.625210517086089e-05,1.765697197697591e-05,3.222256282242597e-06,4.034859375678934e-05,9.809498806134798e-06
304.0,6.556153675774112e-05,1.7626773114898242e-05,3.229401272619725e-06,4.062516018166207e-05,9.821566891332623e-06
305.0,6.48781715426594e-05,1.7620155631448142e-05,3.222486611775821e-06,4.04688180424273e-05,9.79818378255004e-06
306.0,6.420195131795481e-05,1.7597882106201723e-05,3.2178472793020774e-06,4.042911677970551e-05,9.766031325852964e-06
307.0,6.35327523923479e-05,1.7593220036360435e-05,3.196899115209817e-06,4.024667578050867e-05,9.717090506455861e-06
308.0,6.2870531110093e-05,1.7588883565622382e-05,3.1892143397271866e-06,4.000478656962514e-05,9.704315743874758e-06
309.0,6.22152365394868e-05,1.7591515643289313e-05,3.201898834959138e-06,4.0205210098065436e-05,9.726142707222607e-06
310.0,6.156675226520747e-05,1.7555752492626198e-05,3.2044922591012437e-06,4.0179867937695235e-05,9.729198609420564e-06
311.0,6.0925020079594105e-05,1.7537258827360347e-05,3.2006469155021477e-06,4.0105212974594906e-05,9.703016075945925e-06
312.0,6.028998177498579e-05,1.755161429173313e-05,3.1857618978392566e-06,3.9928672777023166e-05,9.66119932854781e-06
313.0,5.966158278170042e-05,1.7548734831507318e-05,3.174659013893688e-06,3.975121217081323e-05,9.65433082456002e-06
314.0,5.903971032239497e-05,1.7613150703255087e-05,3.205929715477396e-06,3.988235039287247e-05,9.633185982238501e-06
315.0,5.842432437930256e-05,1.7561449567438103e-05,3.1863378353591543e-06,3.978616223321296e-05,9.62972808338236e-06
316.0,5.781534855486825e-05,1.7556496459292248e-05,3.1859615319262957e-06,3.970933903474361e-05,9.611890163796488e-06
317.0,5.721274283132516e-05,1.7581560314283706e-05,3.1814515750738792e-06,3.9586564525961876e-05,9.583603059581947e-06
318.0,5.661639806930907e-05,1.7559650586917996e-05,3.1853967357164947e-06,3.951790131395683e-05,9.573082934366539e-06
319.0,5.6026266975095496e-05,1.7759008187567815e-05,3.2614038900646847e-06,3.9697519241599366e-05,9.571156624588184e-06
320.0,5.544229134102352e-05,1.7708227460389026e-05,3.272647290941677e-06,3.971547630499117e-05,9.562629202264361e-06
321.0,5.4864416597411036e-05,1.769901609804947e-05,3.2797679523355328e-06,3.966160147683695e-05,9.547877198201604e-06
322.0,5.429255179478787e-05,1.7680402379482985e-05,3.2672533052391373e-06,3.955835200031288e-05,9.520595995127223e-06
323.0,5.372664600145072e-05,1.765901288308669e-05,3.2854086384759285e-06,3.947169898310676e-05,9.514584235148504e-06
324.0,5.316664100973867e-05,1.7825332179199904e-05,3.2721166007831926e-06,3.9619662857148796e-05,9.492417120782193e-06
325.0,5.2612485887948424e-05,1.7775391825125553e-05,3.2940017717919545e-06,3.956914588343352e-05,9.472942110733129e-06
326.0,5.2064086048631e-05,1.7771175407688133e-05,3.2883117455639876e-06,3.943671617889777e-05,9.454739483771846e-06
327.0,5.152140874997713e-05,1.7750122424331494e-05,3.2929988265095744e-06,3.9362741517834365e-05,9.43408394959988e-06
328.0,5.0984388508368284e-05,1.7699505406199023e-05,3.279720885984716e-06,3.920982635463588e-05,9.42387487157248e-06
329.0,5.045298166805878e-05,1.78465670614969e-05,3.2378375180996954e-06,3.916155037586577e-05,9.411663995706476e-06
330.0,4.992709364159964e-05,1.7811440557125024e-05,3.2683174140402116e-06,3.917006324627437e-05,9.391476851305924e-06
331.0,4.9406688049202785e-05,1.7798976841731928e-05,3.262332029407844e-06,3.909300357918255e-05,9.381029485666659e-06
332.0,4.889171032118611e-05,1.7755801309249364e-05,3.252969463574118e-06,3.8999529351713136e-05,9.359040632261895e-06
333.0,4.838210952584632e-05,1.7710006432025693e-05,3.247030690545216e-06,3.887111961375922e-05,9.350845175504219e-06
334.0,4.787780926562846e-05,1.7838312487583607e-05,3.2435759749205317e-06,3.887209095410071e-05,9.350017535325605e-06
335.0,4.737876952276565e-05,1.7766054952517152e-05,3.2330713111150544e-06,3.882194869220257e-05,9.324422535428312e-06
336.0,4.688492481363937e-05,1.7783640942070633e-05,3.2391319564339938e-06,3.8767098885728046e-05,9.320962817582767e-06
337.0,4.6396246034419164e-05,1.7738308088155463e-05,3.2239252050203504e-06,3.8681213482050225e-05,9.298903933085967e-06
338.0,4.591264223563485e-05,1.770376184140332e-05,3.222828809157363e-06,3.85688545065932e-05,9.292419235862326e-06
339.0,4.543408067547716e-05,1.779712511051912e-05,3.2220984849118395e-06,3.856689727399498e-05,9.302738362748642e-06
340.0,4.4960510422242805e-05,1.7731430489220656e-05,3.211058583474369e-06,3.8511810998898e-05,9.275516276829876e-06
341.0,4.4491887820186093e-05,1.7739299437380396e-05,3.2188952445721952e-06,3.846790787065402e-05,9.271938324673101e-06
342.0,4.4028140109730884e-05,1.7702523109619506e-05,3.201511390216183e-06,3.838764314423315e-05,9.249717550119385e-06
343.0,4.3569219997152686e-05,1.7675276467343792e-05,3.202816060365876e-06,3.8284779293462634e-05,9.24240976019064e-06
344.0,4.311510201659985e-05,1.7716614820528775e-05,3.204127779099508e-06,3.825848034466617e-05,9.251687515643425e-06
345.0,4.2665698856581e-05,1.7676527932053432e-05,3.1918766580929514e-06,3.82110447390005e-05,9.227931514033116e-06
346.0,4.222098141326569e-05,1.7681630197330378e-05,3.1987415241019335e-06,3.817489050561562e-05,9.226277143170591e-06
347.0,4.178090239292942e-05,1.7655085684964433e-05,3.181522743034293e-06,3.8104961276985705e-05,9.20501315704314e-06
348.0,4.1345421777805313e-05,1.763181535352487e-05,3.182175305482815e-06,3.801167622441426e-05,9.196949577017222e-06
349.0,4.091446680831723e-05,1.7644570107222535e-05,3.1819240575714502e-06,3.7968100514262915e-05,9.204899470205419e-06
350.0,4.0488001104677096e-05,1.7612986994208768e-05,3.170524678353104e-06,3.793135692831129e-05,9.181121640722267e-06
351.0,4.0065984649118036e-05,1.761393650667742e-05,3.1776382911630208e-06,3.790417031268589e-05,9.180309461953584e-06
352.0,3.964837742387317e-05,1.759395672706887e-05,3.16135310640675e-06,3.784170621656813e-05,9.159088222077116e-06
353.0,3.923511030734517e-05,1.7575932361069135e-05,3.1617535114492057e-06,3.7756522942800075e-05,9.149357538262848e-06
354.0,3.882615055772476e-05,1.7560189007781446e-05,3.159865855195676e-06,3.7695677747251466e-05,9.154634426522534e-06
355.0,3.842145451926626e-05,1.7539472537464462e-05,3.150564907627995e-06,3.766950248973444e-05,9.13248095457675e-06
356.0,3.8020989450160414e-05,1.753603464749176e-05,3.156936600134941e-06,3.765244036912918e-05,9.129297723120544e-06
357.0,3.762468622880988e-05,1.75197928911075e-05,3.1422439406014746e-06,3.759752507903613e-05,9.10886865312932e-06
358.0,3.723251211340539e-05,1.7507078155176714e-05,3.1413660508405883e-06,3.751689291675575e-05,9.096826943277847e-06
359.0,3.6844427086180076e-05,1.7471680621383712e-05,3.143141384498449e-06,3.744396599358879e-05,9.102301191887818e-06
360.0,3.646039840532467e-05,1.7459360606153496e-05,3.1318575111072278e-06,3.742630724445917e-05,9.081614734895993e-06
361.0,3.6080364225199446e-05,1.7451635358156636e-05,3.1365666472993325e-06,3.7418391002574936e-05,9.073523870029021e-06
362.0,3.570428816601634e-05,1.7436128473491408e-05,3.123066107946215e-06,3.736583676072769e-05,9.05388606042834e-06
363.0,3.533213384798728e-05,1.742628592182882e-05,3.1200329431158025e-06,3.7286932638380677e-05,9.039958968060091e-06
364.0,3.496386489132419e-05,1.7386273611919023e-05,3.1209383450914174e-06,3.71999412891455e-05,9.04548869584687e-06
365.0,3.459942672634497e-05,1.737152342684567e-05,3.1126412523008185e-06,3.719472078955732e-05,9.025935469253454e-06
366.0,3.423878661124036e-05,1.7361979189445265e-05,3.116442712780554e-06,3.719148298841901e-05,9.015480827656575e-06
367.0,3.3881908166222274e-05,1.7347547327517532e-05,3.1044087336340453e-06,3.714201375260018e-05,8.995741154649295e-06
368.0,3.352875864948146e-05,1.7337526514893398e-05,3.099352625213214e-06,3.706241841427982e-05,8.98070265975548e-06
369.0,3.3179276215378195e-05,1.7293905330006965e-05,3.099984496657271e-06,3.697751890285872e-05,8.987505680124741e-06
370.0,3.2833439036039636e-05,1.7280810425290838e-05,3.093310624535661e-06,3.697432475746609e-05,8.967176654550713e-06
371.0,3.249121073167771e-05,1.727197195577901e-05,3.096475666097831e-06,3.697269130498171e-05,8.957251338870265e-06
372.0,3.215255492250435e-05,1.7257405488635413e-05,3.085251364609576e-06,3.6921021091984585e-05,8.937307029555086e-06
373.0,3.181741703883745e-05,1.7246291463379748e-05,3.0775615869060857e-06,3.6838875530520454e-05,8.921946573536843e-06
374.0,3.148577525280416e-05,1.7202923118020408e-05,3.078351710428251e-06,3.676115375128575e-05,8.930456715461332e-06
375.0,3.115759318461642e-05,1.7191698134411126e-05,3.0742721719434485e-06,3.675546759041026e-05,8.909382813726552e-06
376.0,3.0832834454486147e-05,1.7185229808092117e-05,3.0763974336878164e-06,3.675710831885226e-05,8.900834473024588e-06
377.0,3.0511459044646472e-05,1.7169568309327587e-05,3.0653077374154236e-06,3.6696910683531314e-05,8.88186514202971e-06
378.0,3.0193426937330514e-05,1.715421603876166e-05,3.0537064503732836e-06,3.660987567855045e-05,8.866922144079581e-06
379.0,2.9878721761633642e-05,1.7119838958024047e-05,3.0577612051274627e-06,3.6552642995957285e-05,8.874833838490304e-06
380.0,2.9567287128884345e-05,1.7108099200413562e-05,3.055947900065803e-06,3.653464955277741e-05,8.85408644535346e-06
381.0,2.925910121120978e-05,1.710395372356288e-05,3.0563760446966626e-06,3.653939347714186e-05,8.847711796988733e-06
382.0,2.895412217185367e-05,1.7083040802390315e-05,3.0423057069128845e-06,3.6461304262047634e-05,8.830534170556348e-06
383.0,2.865233545890078e-05,1.705617796687875e-05,3.023464387297281e-06,3.637122063082643e-05,8.81635605765041e-06
384.0,2.8353684683679603e-05,1.70465082192095e-05,3.0402641186810797e-06,3.635671237134375e-05,8.815147339191753e-06
385.0,2.805814438033849e-05,1.70212697412353e-05,3.0239791612984845e-06,3.6279470805311576e-05,8.79778599482961e-06
386.0,2.7765687264036387e-05,1.7018368453136645e-05,3.030100288015092e-06,3.628688500612043e-05,8.795140274742153e-06
387.0,2.747628604993224e-05,1.698517007753253e-05,3.0017738481546985e-06,3.61819111276418e-05,8.782135410001501e-06
388.0,2.7189891625312157e-05,1.695897117315326e-05,2.9828702281520236e-06,3.614707384258509e-05,8.776780305197462e-06
389.0,2.69064858002821e-05,1.69375489349477e-05,2.9859434107493144e-06,3.614206798374653e-05,8.765667189436499e-06
390.0,2.662603037606459e-05,1.691350007604342e-05,2.9744032872258686e-06,3.607039980124682e-05,8.749618245929014e-06
391.0,2.6348510800744407e-05,1.691245961410459e-05,2.979963710458833e-06,3.608953193179332e-05,8.746130333747715e-06
392.0,2.6073870685650036e-05,1.6894609871087596e-05,2.9692532734770793e-06,3.602190190576948e-05,8.745431841816753e-06
393.0,2.580209547886625e-05,1.688836891844403e-05,2.966753754662932e-06,3.599917909014039e-05,8.738326869206503e-06
394.0,2.5533154257573187e-05,1.6874848370207474e-05,2.9665561669389717e-06,3.598288822104223e-05,8.73033786774613e-06
395.0,2.5267023374908604e-05,1.6858601156855002e-05,2.958261347885127e-06,3.593199289753102e-05,8.71858537720982e-06
396.0,2.500365735613741e-05,1.6856980437296443e-05,2.962958660646109e-06,3.5939690860686824e-05,8.719220204511657e-06
397.0,2.4743036192376167e-05,1.6843740013428032e-05,2.9549917144322535e-06,3.588409526855685e-05,8.71943211677717e-06
398.0,2.448513259878382e-05,1.6838575902511366e-05,2.951508804471814e-06,3.5846307582687587e-05,8.713785064173862e-06
399.0,2.422992474748753e-05,1.682806760072708e-05,2.950395582956844e-06,3.5834062146022916e-05,8.707277629582677e-06
400.0,2.397736898274161e-05,1.6815189155749977e-05,2.944164180007647e-06,3.579499025363475e-05,8.697995326656383e-06
401.0,2.3727447114652023e-05,1.681349203863647e-05,2.9471625566657167e-06,3.5794684663414955e-05,8.69883569976082e-06
402.0,2.3480130039388314e-05,1.679648812569212e-05,2.9393640943453647e-06,3.5735778510570526e-05,8.693144081917126e-06
403.0,2.323539592907764e-05,1.6777959899627604e-05,2.9341724712139694e-06,3.5658449633046985e-05,8.677896403241903e-06
404.0,2.299320840393193e-05,1.678446278674528e-05,2.935598331532674e-06,3.565737642929889e-05,8.686249202582985e-06
405.0,2.2753541998099536e-05,1.67754442372825e-05,2.9309144338185433e-06,3.5619646951090544e-05,8.67742801347049e-06
406.0,2.2516374883707613e-05,1.677401269262191e-05,2.932401912403293e-06,3.562198980944231e-05,8.677835467096884e-06
407.0,2.2281688870862126e-05,1.6738074918976054e-05,2.921572786362958e-06,3.5511955502443016e-05,8.663899279781617e-06
408.0,2.204944030381739e-05,1.674130544415675e-05,2.921765144492383e-06,3.54541843989864e-05,8.664065717312042e-06
409.0,2.1819612811668776e-05,1.673229235166218e-05,2.9201792131061666e-06,3.540874968166463e-05,8.660107596369926e-06
410.0,2.159218638553284e-05,1.6728765331208706e-05,2.918131485785125e-06,3.545471918187104e-05,8.647191862110049e-06
411.0,2.1367124645621516e-05,1.6715201127226464e-05,2.915568757089204e-06,3.5417298931861296e-05,8.644060471851844e-06
412.0,2.1144411221030168e-05,1.671181234996766e-05,2.9117168196535204e-06,3.5380722692934796e-05,8.648281436762773e-06
413.0,2.092401700792834e-05,1.6712545402697287e-05,2.9109203296684427e-06,3.5306471545482054e-05,8.644815352454316e-06
414.0,2.0705925635411404e-05,1.67022408277262e-05,2.9094510409777286e-06,3.527329317876138e-05,8.641561180411372e-06
415.0,2.0490102542680688e-05,1.6701360436854884e-05,2.908139549617772e-06,3.532617847668007e-05,8.631086529931054e-06
416.0,2.0276527720852755e-05,1.6696465536369942e-05,2.907145926656085e-06,3.5331424442119896e-05,8.629926014691591e-06
417.0,2.0065179342054762e-05,1.6682310160831548e-05,2.901653260778403e-06,3.527033550199121e-05,8.630569936940446e-06
418.0,1.9856041035382077e-05,1.6682410205248743e-05,2.9020936835877365e-06,3.520603058859706e-05,8.628610885352828e-06
419.0,1.964907642104663e-05,1.667373362579383e-05,2.900181470977259e-06,3.517103323247284e-05,8.625005648355e-06
420.0,1.9444269128143787e-05,1.6664323993609287e-05,2.8964250304852612e-06,3.519018355291337e-05,8.610220902482979e-06
421.0,1.9241595509811305e-05,1.666256684984546e-05,2.8960946565348422e-06,3.5188524634577334e-05,8.61642820382258e-06
422.0,1.9041041014133953e-05,1.6656813386362046e-05,2.8933429803146282e-06,3.5152435884810984e-05,8.61298667587107e-06
423.0,1.8842571080313064e-05,1.6654919818392955e-05,2.8934530291735427e-06,3.5098146327072755e-05,8.611276825831737e-06
424.0,1.8646169337444007e-05,1.6646594303892925e-05,2.8909325919812545e-06,3.5061268135905266e-05,8.606904884800315e-06
425.0,1.845181395765394e-05,1.6641048205201514e-05,2.8865922558907187e-06,3.50725713360589e-05,8.597696250944864e-06
426.0,1.8259492208017036e-05,1.663630064285826e-05,2.887047003241605e-06,3.50784212059807e-05,8.598059139330871e-06
427.0,1.8069167708745226e-05,1.663070361246355e-05,2.8844376629422186e-06,3.5041015507886186e-05,8.594841347075999e-06
428.0,1.7880827726912685e-05,1.662694921833463e-05,2.8850392936874414e-06,3.499754529912025e-05,8.593633538112044e-06
429.0,1.769445043464657e-05,1.661955138843041e-05,2.881753289329936e-06,3.495495184324682e-05,8.58830662764376e-06
430.0,1.751002128003165e-05,1.6615855201962404e-05,2.877274027923704e-06,3.497467696433887e-05,8.580838766647503e-06
431.0,1.732750934024807e-05,1.661004534980748e-05,2.8781776109099155e-06,3.4975346352439374e-05,8.579506356909405e-06
432.0,1.71469000633806e-05,1.6604764823568985e-05,2.8759045562765095e-06,3.4938544558826834e-05,8.576721484132577e-06
433.0,1.6968173440545797e-05,1.6599664377281442e-05,2.876310645660851e-06,3.489895607344806e-05,8.57557370181894e-06
434.0,1.6791314919828437e-05,1.6593341570114717e-05,2.8728106826747535e-06,3.485356137389317e-05,8.56994665809907e-06
435.0,1.6616295397398062e-05,1.658930523262825e-05,2.868651108656195e-06,3.487631329335272e-05,8.563275514461566e-06
436.0,1.644309850235004e-05,1.6583249816903844e-05,2.869523768822546e-06,3.4874472476076335e-05,8.561509275750723e-06
437.0,1.627170786377974e-05,1.657865686865989e-05,2.867852344934363e-06,3.4838019928429276e-05,8.559365596738644e-06
438.0,1.6102107110782526e-05,1.6573349057580344e-05,2.8672964162979042e-06,3.47934037563391e-05,8.557725777791347e-06
439.0,1.5934270777506754e-05,1.656767744862009e-05,2.8643000860029133e-06,3.475433186395094e-05,8.55251528264489e-06
440.0,1.576818249304779e-05,1.6562049495405518e-05,2.86000204141601e-06,3.478091457509436e-05,8.5468263932853e-06
441.0,1.5603825886501e-05,1.65564997587353e-05,2.8611138986889273e-06,3.4778979170368984e-05,8.544600859750062e-06
442.0,1.544118822494056e-05,1.6552610759390518e-05,2.8600572932191426e-06,3.474425102467649e-05,8.543073818145785e-06
443.0,1.5280240404536016e-05,1.654825609875843e-05,2.8590980036824476e-06,3.4694843634497374e-05,8.541214810975362e-06
444.0,1.5120970601856243e-05,1.6542071534786373e-05,2.8565550564962905e-06,3.466526686679572e-05,8.536557288607582e-06
445.0,1.4963366083975416e-05,1.653495019127149e-05,2.8519541501736967e-06,3.468860813882202e-05,8.531435923941899e-06
446.0,1.4807397747063078e-05,1.6529729691683315e-05,2.852983470802428e-06,3.4687076549744233e-05,8.529093065590132e-06
447.0,1.4653056496172212e-05,1.6526048057130538e-05,2.8524646040750667e-06,3.465497138677165e-05,8.528196303814184e-06
448.0,1.4500324141408782e-05,1.652348873903975e-05,2.851535782610881e-06,3.46049819199834e-05,8.526643796358258e-06
449.0,1.4349187040352263e-05,1.6515716197318397e-05,2.8489350825111615e-06,3.458472929196432e-05,8.52205903356662e-06
450.0,1.4199620636645705e-05,1.650759259064216e-05,2.8449239835026674e-06,3.460424704826437e-05,8.517488822690211e-06
451.0,1.4051614016352687e-05,1.6502557627973147e-05,2.845181370503269e-06,3.460339939920232e-05,8.515195986547042e-06
452.0,1.3905150808568578e-05,1.6499570847372524e-05,2.845114522642689e-06,3.4572956792544574e-05,8.514962246408686e-06
453.0,1.3760217370872851e-05,1.6498062905156985e-05,2.8438580557121895e-06,3.4522345231380314e-05,8.514048204233404e-06
454.0,1.361679005640326e-05,1.6488475012010895e-05,2.8418953661457635e-06,3.45125408784952e-05,8.509035978931934e-06
455.0,1.3474859770212788e-05,1.6479858459206298e-05,2.8388312784954906e-06,3.4529362892499194e-05,8.504882316628937e-06
456.0,1.3334406503417995e-05,1.6474772564833984e-05,2.838467253241106e-06,3.4529759432189167e-05,8.502558557665907e-06
457.0,1.3195422980061267e-05,1.64728826348437e-05,2.838365617208183e-06,3.449998257565312e-05,8.502966011292301e-06
458.0,1.3057883734290954e-05,1.647223143663723e-05,2.837444981196313e-06,3.444918183959089e-05,8.502798664267175e-06
459.0,1.2921776942675933e-05,1.6461552149849012e-05,2.8356462280498818e-06,3.444695903453976e-05,8.496798727719579e-06
460.0,1.278708987229038e-05,1.6452360796392895e-05,2.8333909085631603e-06,3.4460575989214703e-05,8.492840606777463e-06
461.0,1.265380979020847e-05,1.6446600056951866e-05,2.832951167874853e-06,3.446251503191888e-05,8.490312211506534e-06
462.0,1.2521916687546764e-05,1.6445215806015767e-05,2.832860900525702e-06,3.443041714490391e-05,8.491127118759323e-06
