    "Time(sec)"   ,    "rms[A_P]"    ,    "rms[A_U]"    ,    "rms[A_V]"    ,"rms[ProgressVariable]","rms[EnthalpyTot]","rms[MixtureFraction]"
0.1278540139999791,-8.848202869534179, -8.35673858719772,-8.719947337165804,     -7.451465228926677,-14.07194575312586,    -6.400476643837491
0.1280059180000137,-8.846747327138587,-8.358054281716019,-8.723741798335597,     -7.452031368959235,-14.07306375200366,    -6.401099138264033
 0.128254486000003,  -8.8453668434469,-8.359358683693134,-8.727289696658229,     -7.452543348608397,-14.07412135943947,    -6.401746073972482
0.1296669190000159,  -8.8440556825429,-8.360682107636936,-8.730605940418162,     -7.453009351864583,-14.07512857442362,    -6.402420258983838
0.1303286849999949,-8.842807352434757,-8.362056237244595,-8.733710356692608,     -7.453438571339225,-14.07609674031233,    -6.403124414508643
0.1286265039999819,-8.841614865497487,-8.363513317387529, -8.73662709667544,     -7.453840870427954,-14.07703809947446,    -6.403861132060454
0.1296224230000007,-8.840471001674096,-8.365085371289576,-8.739383873710951,     -7.454226441730317,-14.07796534189107,    -6.404632829589674
0.1269102349999969, -8.83936856358968,-8.366803464925084,-8.742011080388334,     -7.454605459123524,-14.07889113594319,    -6.405441712474152
0.1281404560000112,-8.838300623472147,-8.368697017907868,-8.744540834853936,     -7.454987735941049,-14.07982767073941,    -6.406289735995665
0.1287547009999912,-8.837260754734549,-8.370793183363061,-8.747005985893802,     -7.455382408607846,-14.08078622759239,    -6.407178572734148
0.1295172209999862,-8.836243238766656,-8.373116290485736,-8.749439132811096,     -7.455797639971665,-14.08177677070294,    -6.408109581072804
0.1301484870000138,-8.835243250113349,-8.375687344801923,-8.751871679769096,     -7.456240356847958,-14.08280758933056,    -6.409083784231821
0.1279047220000109,-8.834257008225379,-8.378523589311859,-8.754332957639068,     -7.456716030359395,    -14.0838849826,    -6.410101845757832
0.1284522780000259,-8.833281894311158,-8.381638115709313,-8.756849430147065,     -7.457228488450548,-14.08501299373799,    -6.411164060085722
0.1285273830000051,-8.832316534778434,-8.385039514922047,-8.759443992095688,     -7.457779780599551,-14.08619320630776,    -6.412270340437907
0.1292622189999975,-8.831360843511483, -8.38873157146536,-8.762135366890417,     -7.458370087475161,-14.08742459828417,    -6.413420217074221
0.1294506320000153,-8.830416029072092,-8.392712986660506,-8.764937604480679,     -7.458997677180501,-14.08870345977707,    -6.414612839498695
0.1271115730000076,-8.829484561998131, -8.39697713848234,-8.767859681639701,      -7.45965891066759,-14.09002337166891,    -6.415846983734554
0.1283651899999825,-8.828570109339928,-8.401511875137917,-8.770905196734146,     -7.460348293757611,-14.09137525477234,    -6.417121066477852
0.1277390129999958,-8.827677438072575,-8.406299351818628,  -8.7740721647529,     -7.461058578628115,-14.09274748398985,    -6.418433162567123
0.1284986969999977,-8.826812290374969,-8.411315924553685,-8.777352909796637,      -7.46178091043363,-14.09412607361636,    -6.419781028897437
0.1297068860000081,-8.825981237509897,-8.416532115229314,-8.780734062492455,     -7.462505016890843,-14.09549492611301,    -6.421162130673437
0.1276702600000021,-8.825191516742734,-8.421912670653587, -8.78419666678505,     -7.463219439069244,-14.09683615209038,    -6.422573673628545
0.1280800389999968,-8.824450856958016,-8.427416745807271,-8.787716408672537,     -7.463911798185297, -14.0981304478199,    -6.424012636129764
 0.128310354000007,-8.823767299294275,-8.432998235172228,-8.791263974705974,     -7.464569091946057,-14.09935753454254,    -6.425475808595582
0.1299721569999974,-8.823149015745562,-8.438606288667287, -8.79480555713238,     -7.465178017437417,-14.10049664191119,    -6.426959828779017
0.1290796369999896,-8.822604132393277,-8.444186036921495,-8.798303508791642,     -7.465725305885782, -14.1015270299915,    -6.428461224223032
0.1290347799999836,-8.822140562724472, -8.44967954344474,-8.801717160075523,      -7.46619806594641,-14.10242853228837,    -6.429976450348138
0.1287796279999895,-8.821765850258902,-8.455027003728684,-8.805003790357453,     -7.466584124327522,-14.10318210375918,    -6.431501929606497
0.1300849049999897,-8.821487028591402,-8.460168171368029,-8.808119744837224,     -7.466872347609208,-14.10377035227591,    -6.433034090024443
0.1266743889999873,-8.821310498240772,-8.465043988351738,-8.811021671290939,     -7.467052941517527,-14.10417803552729,    -6.434569401307302
0.1288121210000099,-8.821241920330033,-8.469598366444092,-8.813667836735954,     -7.467117711697369,-14.10439249909744,    -6.436104407856114
 0.128611793999994,-8.821286134795063,-8.473780026176613,-8.816019473010245,     -7.467060277962603,-14.10440403758176,    -6.437635757468382
0.1292253080000023,-8.821447094170317, -8.47754430968792,-8.818042085777726,     -7.466876234422775,-14.10420616419236,    -6.439160229716379
0.1285354369999823,-8.821727823853678,-8.480854829941832,  -8.8197066553744,     -7.466563248305431, -14.1037957705248,      -6.4406747548508
 0.129205890999998, -8.82213039779481,-8.483684854079769,-8.820990657041762,     -7.466121095782912,-14.10317317697458,    -6.442176432370352
0.1282295279999914, -8.82265593918426,-8.486018292487779,-8.821878834354026,     -7.465551630440961,-14.10234206337005,    -6.443662542026177
0.1298287010000081, -8.82330463631151,-8.487850228897207,-8.822363670695319,      -7.46485869239698,-14.10130929384747,    -6.445130550255143
0.1308497190000253,-8.824075780604767,-8.489186927380523,-8.822445527435402,     -7.464047956297788,-14.10008463845924,     -6.44657811411413
 0.128653364999991,-8.824967819810905,-8.490045327248977,-8.822132442632334,      -7.46312673138933,-14.09868041132963,    -6.448003075358082
0.1272479860000146,-8.825978427464456,-8.490452064534907,-8.821439602464743,      -7.46210371902623,-14.09711104356044,    -6.449403455524181
0.1281426010000075,-8.827104586906149,-8.490442096737276,-8.820388533848618,     -7.460988738177199, -14.0953926081107,    -6.450777443765598
0.1293025870000122, -8.82834268729315,-8.490057045168012,-8.819006069099709,     -7.459792433932905,-14.09354232443765,    -6.452123382518217
 0.127721409000003,-8.829688630661348,-8.489343374325781,-8.817323164172796,     -7.458525972363447,-14.09157805551677,    -6.453439749296003
0.1292501049999828,-8.831137947898384, -8.48835052821237,-8.815373637874234,     -7.457200741360723,-14.08951782325937,    -6.454725139472394
0.1284672249999801,-8.832685917485204,-8.487129130330302,-8.813192905636235,      -7.45582806223548,-14.08737935637501,    -6.455978243882647
0.1262367060000145, -8.83432769307486,-8.485729328617472,-8.810816778419241,     -7.454418914945476,-14.08517967436213,     -6.45719782919957
