epoch,learning_rate,validation_loss_Heat_Release
440.0,1.5814523067092523e-05,0.022511910647153854
441.0,1.5649793567718007e-05,0.02228759229183197
442.0,1.5486775737372227e-05,0.022007351741194725
443.0,1.532545684312936e-05,0.021827004849910736
444.0,1.5165815966611262e-05,0.021813292056322098
445.0,1.5007838555902708e-05,0.021817151457071304
446.0,1.4851508240099065e-05,0.022172855213284492
447.0,1.4696805010316893e-05,0.022318359464406967
448.0,1.4543717952619772e-05,0.021833492442965508
449.0,1.439222069166135e-05,0.021932929754257202
450.0,1.4242302313505206e-05,0.021773263812065125
451.0,1.4093944628257304e-05,0.021746546030044556
452.0,1.3947133993497118e-05,0.021698694676160812
453.0,1.380185130983591e-05,0.02217455767095089
454.0,1.3658082934853155e-05,0.0219356007874012
455.0,1.3515815226128325e-05,0.021647876128554344
456.0,1.3375025446293876e-05,0.021467063575983047
457.0,1.3235702681413386e-05,0.02189929224550724
458.0,1.3097831470076926e-05,0.022049007937312126
459.0,1.2961396350874566e-05,0.021531155332922935
460.0,1.2826381862396374e-05,0.021857015788555145
461.0,1.2692773452727124e-05,0.0217630323022604
462.0,1.2560561117425095e-05,0.02189323678612709
463.0,1.2429722119122744e-05,0.021818501874804497
464.0,1.230024645337835e-05,0.021368661895394325
465.0,1.2172118658781983e-05,0.02178274840116501
466.0,1.204532691190252e-05,0.021480588242411613
467.0,1.1919854841835331e-05,0.021441875025629997
468.0,1.179568971565459e-05,0.021647239103913307
469.0,1.1672821528918575e-05,0.021595630794763565
470.0,1.1551230272743851e-05,0.02148420549929142
471.0,1.1430905033193994e-05,0.02122737094759941
472.0,1.131183307734318e-05,0.021427877247333527
473.0,1.1194001672265586e-05,0.02139517478644848
474.0,1.1077398085035384e-05,0.02144370786845684
475.0,1.0962008673232049e-05,0.021150529384613037
476.0,1.0847824341908563e-05,0.02156613953411579
477.0,1.073482690117089e-05,0.021038418635725975
478.0,1.0623005437082611e-05,0.02116258256137371
479.0,1.0512349035707302e-05,0.020924964919686317
480.0,1.0402845873613842e-05,0.02110481448471546
481.0,1.0294483217876405e-05,0.0211636982858181
482.0,1.0187249245063867e-05,0.021295184269547462
483.0,1.0081135769723915e-05,0.021343769505620003
484.0,9.976123692467809e-06,0.020880846306681633
485.0,9.872206646832637e-06,0.020885149016976357
486.0,9.769370990397874e-06,0.020896807312965393
487.0,9.6676067187218e-06,0.020825225859880447
488.0,9.566902917867992e-06,0.02111218124628067
489.0,9.467247764405329e-06,0.020943954586982727
490.0,9.368633982376195e-06,0.020658887922763824
491.0,9.271044291381259e-06,0.020626867190003395
492.0,9.174470505968202e-06,0.02083653025329113
493.0,9.078903531190008e-06,0.02068328857421875
494.0,8.984331543615554e-06,0.02111298218369484
495.0,8.890745448297821e-06,0.020656585693359375
496.0,8.798133421805687e-06,0.020567938685417175
497.0,8.70648909767624e-06,0.020538313314318657
498.0,8.615797014499549e-06,0.020537540316581726
499.0,8.526048986823298e-06,0.020928626880049706
500.0,8.437236829195172e-06,0.02074676752090454
501.0,8.349347808689345e-06,0.020848987624049187
502.0,8.262376468337607e-06,0.020527876913547516
503.0,8.176310075214133e-06,0.020399125292897224
504.0,8.09114226285601e-06,0.020432986319065094
505.0,8.006860298337415e-06,0.02064252831041813
506.0,7.923455086711328e-06,0.020489463582634926
507.0,7.840919352020137e-06,0.02033127471804619
508.0,7.759243999316823e-06,0.020325716584920883
509.0,7.678418114664964e-06,0.02024194784462452
510.0,7.5984353316016495e-06,0.020517051219940186
511.0,7.519287464674562e-06,0.02044781669974327
512.0,7.4409585977264214e-06,0.020533690229058266
513.0,7.3634514592413325e-06,0.020265208557248116
514.0,7.286746495083207e-06,0.020152239128947258
515.0,7.2108450694940984e-06,0.020169135183095932
516.0,7.135734904295532e-06,0.020327908918261528
517.0,7.061401902319631e-06,0.020037207752466202
518.0,6.987848337303149e-06,0.02001800946891308
519.0,6.915056474099401e-06,0.02029312402009964
520.0,6.84302676745574e-06,0.019997045397758484
521.0,6.771743301214883e-06,0.01999715156853199
522.0,6.701206075376831e-06,0.019985362887382507
523.0,6.631404630752513e-06,0.020031794905662537
524.0,6.562325779668754e-06,0.01984543539583683
525.0,6.493969976872904e-06,0.02002309262752533
526.0,6.426322670449736e-06,0.01986663043498993
527.0,6.359383860399248e-06,0.019866149872541428
528.0,6.2931380853115115e-06,0.019770381972193718
529.0,6.2275871641759295e-06,0.01972036249935627
530.0,6.162718364066677e-06,0.019647102802991867
531.0,6.098521225794684e-06,0.01982893794775009
532.0,6.034997113602003e-06,0.019585516303777695
533.0,5.972131020826055e-06,0.019546426832675934
534.0,5.90992340221419e-06,0.019525989890098572
535.0,5.8483597058511805e-06,0.01946968026459217
536.0,5.787441295979079e-06,0.019436536356806755
537.0,5.727157713408815e-06,0.019395895302295685
538.0,5.667498044203967e-06,0.019576264545321465
539.0,5.608463197859237e-06,0.019368717446923256
540.0,5.550039986701449e-06,0.019294098019599915
541.0,5.492229320225306e-06,0.019264517351984978
542.0,5.435016646515578e-06,0.019211234524846077
543.0,5.3784037845616695e-06,0.01914183609187603
544.0,5.322380729921861e-06,0.01909787580370903
545.0,5.266937478154432e-06,0.01905796490609646
546.0,5.212075393501436e-06,0.018986990675330162
547.0,5.157781288289698e-06,0.01894296705722809
548.0,5.104056072013918e-06,0.01887018233537674
549.0,5.050887466495624e-06,0.01882382109761238
550.0,4.998275926482165e-06,0.0187561996281147
551.0,4.946211902279174e-06,0.01871059276163578
552.0,4.894687663181685e-06,0.018626045435667038
553.0,4.843703209189698e-06,0.01857624016702175
554.0,4.79324626212474e-06,0.01854223571717739
555.0,4.743318186228862e-06,0.0184792447835207
556.0,4.693907158070942e-06,0.018435774371027946
557.0,4.6450136323983315e-06,0.018357768654823303
558.0,4.596629878506064e-06,0.018315058201551437
559.0,4.548746801447123e-06,0.018266480416059494
560.0,4.501365765463561e-06,0.01821238361299038
561.0,4.454474947124254e-06,0.01817108504474163
562.0,4.408075710671255e-06,0.018115563318133354
563.0,4.362157142168144e-06,0.01806243322789669
564.0,4.316719241614919e-06,0.018014507368206978
565.0,4.271755187801318e-06,0.017960477620363235
566.0,4.227256340527674e-06,0.017919417470693588
567.0,4.183223609288689e-06,0.017866268754005432
568.0,4.1396469896426424e-06,0.017813127487897873
569.0,4.096527391084237e-06,0.017765875905752182
570.0,4.053853899677051e-06,0.017712747678160667
571.0,4.011627879663138e-06,0.01767265610396862
572.0,3.9698411455901805e-06,0.017618300393223763
573.0,3.928487330995267e-06,0.017568733543157578
574.0,3.887566890625749e-06,0.017523258924484253
575.0,3.847070729534607e-06,0.01747027225792408
576.0,3.8069981656008167e-06,0.017431985586881638
577.0,3.7673407859983854e-06,0.017378874123096466
578.0,3.7280990454746643e-06,0.017329111695289612
579.0,3.6892656680720393e-06,0.01728629320859909
580.0,3.6508347420749487e-06,0.017233649268746376
581.0,3.612806494857068e-06,0.01719406060874462
582.0,3.5751720588450553e-06,0.01714153029024601
583.0,3.537931888786261e-06,0.01710011623799801
584.0,3.501077571854694e-06,0.017056304961442947
585.0,3.4646088806766784e-06,0.017006561160087585
586.0,3.4285205856576795e-06,0.016968563199043274
587.0,3.392805865587434e-06,0.016919223591685295
