2509	+3.1604140796084867e-02	+3.5872949915373791e-03	+0.0000000000000000e+00
2510	+3.1596985956562268e-02	+3.5955221917506929e-03	+0.0000000000000000e+00
2511	+3.1589830635297661e-02	+3.6037491750609114e-03	+0.0000000000000000e+00
2512	+3.1582675114786150e-02	+3.6119756390759063e-03	+0.0000000000000000e+00
2513	+3.1575519132866402e-02	+3.6202019074452721e-03	+0.0000000000000000e+00
2514	+3.1568362791279336e-02	+3.6284278852638124e-03	+0.0000000000000000e+00
2515	+3.1561206099397707e-02	+3.6366535836748859e-03	+0.0000000000000000e+00
2516	+3.1554049067488731e-02	+3.6448790127125517e-03	+0.0000000000000000e+00
2517	+3.1546891796184855e-02	+3.6531040783199051e-03	+0.0000000000000000e+00
2518	+3.1539734221447617e-02	+3.6613288756515774e-03	+0.0000000000000000e+00
2519	+3.1532576338475025e-02	+3.6695534315509485e-03	+0.0000000000000000e+00
2520	+3.1525418155946970e-02	+3.6777777572880145e-03	+0.0000000000000000e+00
2521	+3.1518259604139655e-02	+3.6860019461854307e-03	+0.0000000000000000e+00
2522	+3.1511100841625082e-02	+3.6942256605919403e-03	+0.0000000000000000e+00
2523	+3.1503941594981953e-02	+3.7024491634646676e-03	+0.0000000000000000e+00
2524	+3.1496782003707008e-02	+3.7106723164426246e-03	+0.0000000000000000e+00
2525	+3.1489622121165323e-02	+3.7188950799465288e-03	+0.0000000000000000e+00
2526	+3.1482461796749558e-02	+3.7271176485437351e-03	+0.0000000000000000e+00
2527	+3.1475301265717813e-02	+3.7353397735444350e-03	+0.0000000000000000e+00
2528	+3.1468140311460731e-02	+3.7435617249570599e-03	+0.0000000000000000e+00
2529	+3.1460979019432095e-02	+3.7517834257802477e-03	+0.0000000000000000e+00
2530	+3.1453817392762137e-02	+3.7600048933942370e-03	+0.0000000000000000e+00
2531	+3.1446655572283627e-02	+3.7682259870199558e-03	+0.0000000000000000e+00
2532	+3.1439493403709530e-02	+3.7764469044757189e-03	+0.0000000000000000e+00
2533	+3.1432331060418636e-02	+3.7846674673597878e-03	+0.0000000000000000e+00
2534	+3.1425168290176865e-02	+3.7928879855760279e-03	+0.0000000000000000e+00
2535	+3.1418005392389009e-02	+3.8011081358901222e-03	+0.0000000000000000e+00
2536	+3.1410842145531435e-02	+3.8093281927347768e-03	+0.0000000000000000e+00
2537	+3.1403678743302577e-02	+3.8175479538166386e-03	+0.0000000000000000e+00
2538	+3.1396515164835846e-02	+3.8257674631022001e-03	+0.0000000000000000e+00
2539	+3.1389351311754729e-02	+3.8339868532894983e-03	+0.0000000000000000e+00
2540	+3.1382187169994656e-02	+3.8422061602186252e-03	+0.0000000000000000e+00
2541	+3.1375022899181128e-02	+3.8504252156905910e-03	+0.0000000000000000e+00
2542	+3.1367858363504197e-02	+3.8586440311128151e-03	+0.0000000000000000e+00
2543	+3.1360693601311489e-02	+3.8668625014024139e-03	+0.0000000000000000e+00
2544	+3.1353528392472116e-02	+3.8750808993493258e-03	+0.0000000000000000e+00
2545	+3.1346363009859358e-02	+3.8832989322513524e-03	+0.0000000000000000e+00
2546	+3.1339197330837149e-02	+3.8915167607588724e-03	+0.0000000000000000e+00
2547	+3.1332031394192217e-02	+3.8997343603155107e-03	+0.0000000000000000e+00
2548	+3.1324865220808136e-02	+3.9079517268009092e-03	+0.0000000000000000e+00
2549	+3.1317698773762441e-02	+3.9161689222009695e-03	+0.0000000000000000e+00
2550	+3.1310532143563045e-02	+3.9243858622891549e-03	+0.0000000000000000e+00
2551	+3.1303365255371918e-02	+3.9326026522921477e-03	+0.0000000000000000e+00
2552	+3.1296198177636375e-02	+3.9408192330471405e-03	+0.0000000000000000e+00
2553	+3.1289030887912607e-02	+3.9490356494639176e-03	+0.0000000000000000e+00
2554	+3.1281863402109068e-02	+3.9572519023607765e-03	+0.0000000000000000e+00
2555	+3.1274695747221047e-02	+3.9654679798281191e-03	+0.0000000000000000e+00
2556	+3.1267527900325720e-02	+3.9736839269130173e-03	+0.0000000000000000e+00
2557	+3.1260359908335512e-02	+3.9818997086885572e-03	+0.0000000000000000e+00
2558	+3.1253191729534668e-02	+3.9901153915859475e-03	+0.0000000000000000e+00
2559	+3.1246023448170922e-02	+3.9983308975799830e-03	+0.0000000000000000e+00
2560	+3.1238854991605055e-02	+4.0065463283421067e-03	+0.0000000000000000e+00
2561	+3.1231686438952987e-02	+4.0147616116328654e-03	+0.0000000000000000e+00
2562	+3.1224517708349164e-02	+4.0229767879701710e-03	+0.0000000000000000e+00
2563	+3.1217348772918298e-02	+4.0311917417535344e-03	+0.0000000000000000e+00
2564	+3.1210179593842469e-02	+4.0394065298432263e-03	+0.0000000000000000e+00
2565	+3.1203010223327013e-02	+4.0476211113216476e-03	+0.0000000000000000e+00
2566	+3.1195840633295002e-02	+4.0558355371377161e-03	+0.0000000000000000e+00
2567	+3.1188670867816664e-02	+4.0640497754896717e-03	+0.0000000000000000e+00
2568	+3.1181500901681734e-02	+4.0722638737370172e-03	+0.0000000000000000e+00
2569	+3.1174330779250845e-02	+4.0804777995680792e-03	+0.0000000000000000e+00
2570	+3.1167160471952522e-02	+4.0886916040619838e-03	+0.0000000000000000e+00
2571	+3.1159990030391677e-02	+4.0969052474707215e-03	+0.0000000000000000e+00
2572	+3.1152819416761970e-02	+4.1051187912317490e-03	+0.0000000000000000e+00
2573	+3.1145648693412572e-02	+4.1133321819671539e-03	+0.0000000000000000e+00
2574	+3.1138477807231044e-02	+4.1215454984952354e-03	+0.0000000000000000e+00
2575	+3.1131306838619581e-02	+4.1297586665158537e-03	+0.0000000000000000e+00
2576	+3.1124135722025062e-02	+4.1379717789407798e-03	+0.0000000000000000e+00
2577	+3.1116964536968928e-02	+4.1461847623234160e-03	+0.0000000000000000e+00
2578	+3.1109793231077414e-02	+4.1543976943006393e-03	+0.0000000000000000e+00
2579	+3.1102621858180312e-02	+4.1626105306844753e-03	+0.0000000000000000e+00
2580	+3.1095450397502625e-02	+4.1708233126930266e-03	+0.0000000000000000e+00
2581	+3.1088278869745429e-02	+4.1790360340499093e-03	+0.0000000000000000e+00
2582	+3.1081107273421359e-02	+4.1872487136854894e-03	+0.0000000000000000e+00
2583	+3.1073935584497420e-02	+4.1954612787842389e-03	+0.0000000000000000e+00
2584	+3.1066763746493056e-02	+4.2036736919508723e-03	+0.0000000000000000e+00
2585	+3.1059591723085183e-02	+4.2118860126021491e-03	+0.0000000000000000e+00
2586	+3.1052419590653343e-02	+4.2200981710858896e-03	+0.0000000000000000e+00
2587	+3.1045247304237321e-02	+4.2283102364555417e-03	+0.0000000000000000e+00
2588	+3.1038074896031487e-02	+4.2365221894678151e-03	+0.0000000000000000e+00
2589	+3.1030902381468630e-02	+4.2447340298763627e-03	+0.0000000000000000e+00
2590	+3.1023729731837896e-02	+4.2529458079237324e-03	+0.0000000000000000e+00
2591	+3.1016557022933652e-02	+4.2611574541632884e-03	+0.0000000000000000e+00
2592	+3.1009384196479105e-02	+4.2693690525232664e-03	+0.0000000000000000e+00
2593	+3.1002211296001694e-02	+4.2775805702801872e-03	+0.0000000000000000e+00
2594	+3.0995038327360207e-02	+4.2857920177951517e-03	+0.0000000000000000e+00
2595	+3.0987865270382081e-02	+4.2940034351491158e-03	+0.0000000000000000e+00
2596	+3.0980692190864082e-02	+4.3022147639692259e-03	+0.0000000000000000e+00
2597	+3.0973519043145274e-02	+4.3104260732598305e-03	+0.0000000000000000e+00
2598	+3.0966345853840220e-02	+4.3186373493989370e-03	+0.0000000000000000e+00
2599	+3.0959172647259031e-02	+4.3268485813354497e-03	+0.0000000000000000e+00
2600	+3.0951999398066823e-02	+4.3350598146410053e-03	+0.0000000000000000e+00
2601	+3.0944826149246887e-02	+4.3432710166897070e-03	+0.0000000000000000e+00
2602	+3.0937652889996000e-02	+4.3514822164877048e-03	+0.0000000000000000e+00
2603	+3.0930479615154809e-02	+4.3596934363448843e-03	+0.0000000000000000e+00
2604	+3.0923306334611694e-02	+4.3679045841133321e-03	+0.0000000000000000e+00
2605	+3.0916132936323785e-02	+4.3761156701582187e-03	+0.0000000000000000e+00
2606	+3.0908959437488844e-02	+4.3843266909472621e-03	+0.0000000000000000e+00
2607	+3.0901785885186023e-02	+4.3925376093551663e-03	+0.0000000000000000e+00
2608	+3.0894612240564785e-02	+4.4007484867949354e-03	+0.0000000000000000e+00
2609	+3.0887438529166190e-02	+4.4089593105884756e-03	+0.0000000000000000e+00
2610	+3.0880264780992470e-02	+4.4171700631948476e-03	+0.0000000000000000e+00
2611	+3.0873090967754337e-02	+4.4253807934356917e-03	+0.0000000000000000e+00
2612	+3.0865917114779089e-02	+4.4335914889401199e-03	+0.0000000000000000e+00
2613	+3.0858743245691732e-02	+4.4418021390700011e-03	+0.0000000000000000e+00
2614	+3.0851569337910074e-02	+4.4500127860732592e-03	+0.0000000000000000e+00
2615	+3.0844395414160550e-02	+4.4582234202826775e-03	+0.0000000000000000e+00
2616	+3.0837221498870311e-02	+4.4664340300388464e-03	+0.0000000000000000e+00
2617	+3.0830047571084949e-02	+4.4746446555552289e-03	+0.0000000000000000e+00
2618	+3.0822873647831966e-02	+4.4828552935094875e-03	+0.0000000000000000e+00
2619	+3.0815699759615719e-02	+4.4910659251198347e-03	+0.0000000000000000e+00
2620	+3.0808525884289849e-02	+4.4992765918431049e-03	+0.0000000000000000e+00
2621	+3.0801352031617348e-02	+4.5074872986019272e-03	+0.0000000000000000e+00
2622	+3.0794178242023174e-02	+4.5156980151494028e-03	+0.0000000000000000e+00
2623	+3.0787004491384565e-02	+4.5239087849686735e-03	+0.0000000000000000e+00
2624	+3.0779830788203771e-02	+4.5321196144137085e-03	+0.0000000000000000e+00
2625	+3.0772657153422676e-02	+4.5403304790264084e-03	+0.0000000000000000e+00
2626	+3.0765483531360820e-02	+4.5485413748739033e-03	+0.0000000000000000e+00
2627	+3.0758309937211192e-02	+4.5567522733639615e-03	+0.0000000000000000e+00
2628	+3.0751136352526492e-02	+4.5649631933705409e-03	+0.0000000000000000e+00
2629	+3.0743962784906417e-02	+4.5731741240662201e-03	+0.0000000000000000e+00
2630	+3.0736789231773844e-02	+4.5813850662332510e-03	+0.0000000000000000e+00
2631	+3.0729615688503620e-02	+4.5895960229631284e-03	+0.0000000000000000e+00
2632	+3.0722442161827190e-02	+4.5978069842885451e-03	+0.0000000000000000e+00
2633	+3.0715268640396788e-02	+4.6060179615140823e-03	+0.0000000000000000e+00
2634	+3.0708095134856967e-02	+4.6142289399316401e-03	+0.0000000000000000e+00
2635	+3.0700921634001118e-02	+4.6224399301040536e-03	+0.0000000000000000e+00
2636	+3.0693748142916782e-02	+4.6306509246653044e-03	+0.0000000000000000e+00
2637	+3.0686574657253614e-02	+4.6388619261439647e-03	+0.0000000000000000e+00
2638	+3.0679401177839693e-02	+4.6470729316876675e-03	+0.0000000000000000e+00
2639	+3.0672227702873034e-02	+4.6552839408509940e-03	+0.0000000000000000e+00
2640	+3.0665054231559172e-02	+4.6634949530600890e-03	+0.0000000000000000e+00
2641	+3.0657880762563455e-02	+4.6717059674000203e-03	+0.0000000000000000e+00
2642	+3.0650707295739522e-02	+4.6799169819994116e-03	+0.0000000000000000e+00
2643	+3.0643533828317662e-02	+4.6881279977384486e-03	+0.0000000000000000e+00
2644	+3.0636360362428998e-02	+4.6963390105666412e-03	+0.0000000000000000e+00
2645	+3.0629186891896375e-02	+4.7045500251077623e-03	+0.0000000000000000e+00
2854	+3.0614772636678129e-02	+4.7210517830899943e-03	+0.0000000000000000e+00
2855	+3.0607531753410234e-02	+4.7293424410866543e-03	+0.0000000000000000e+00
2856	+3.0600290789266755e-02	+4.7376330221868910e-03	+0.0000000000000000e+00
2857	+3.0593049755718072e-02	+4.7459235474850139e-03	+0.0000000000000000e+00
2858	+3.0585808671622042e-02	+4.7542140294496507e-03	+0.0000000000000000e+00
2859	+3.0578567556181994e-02	+4.7625044811157096e-03	+0.0000000000000000e+00
2860	+3.0571326424677490e-02	+4.7707949192953335e-03	+0.0000000000000000e+00
2861	+3.0564085295139522e-02	+4.7790853571396605e-03	+0.0000000000000000e+00
2862	+3.0556844183773291e-02	+4.7873758113126975e-03	+0.0000000000000000e+00
2863	+3.0549603106457632e-02	+4.7956662974142006e-03	+0.0000000000000000e+00
2864	+3.0542362083573152e-02	+4.8039568273580665e-03	+0.0000000000000000e+00
2865	+3.0535121131432343e-02	+4.8122474162855420e-03	+0.0000000000000000e+00
2866	+3.0527880263219127e-02	+4.8205380832755801e-03	+0.0000000000000000e+00
2867	+3.0520639496714536e-02	+4.8288288427059288e-03	+0.0000000000000000e+00
2868	+3.0513398858764588e-02	+4.8371196980099293e-03	+0.0000000000000000e+00
2869	+3.0506158353560058e-02	+4.8454106785569941e-03	+0.0000000000000000e+00
2870	+3.0498917997528109e-02	+4.8537017995059183e-03	+0.0000000000000000e+00
2871	+3.0491677821029288e-02	+4.8619930602288950e-03	+0.0000000000000000e+00
2872	+3.0484437833598759e-02	+4.8702844837048374e-03	+0.0000000000000000e+00
2873	+3.0477198043977149e-02	+4.8785760937724984e-03	+0.0000000000000000e+00
2874	+3.0469958471047647e-02	+4.8868679025271091e-03	+0.0000000000000000e+00
2875	+3.0462719129275687e-02	+4.8951598849852436e-03	+0.0000000000000000e+00
2876	+3.0455479876145643e-02	+4.9034519582102027e-03	+0.0000000000000000e+00
2877	+3.0448240696385433e-02	+4.9117441072421501e-03	+0.0000000000000000e+00
2878	+3.0441001608670797e-02	+4.9200363270976563e-03	+0.0000000000000000e+00
2879	+3.0433762621539302e-02	+4.9283286241080491e-03	+0.0000000000000000e+00
2880	+3.0426523733200830e-02	+4.9366210165472102e-03	+0.0000000000000000e+00
2881	+3.0419284952495476e-02	+4.9449135105879890e-03	+0.0000000000000000e+00
2882	+3.0412046298438272e-02	+4.9532061005879979e-03	+0.0000000000000000e+00
2883	+3.0404807771794912e-02	+4.9614988018466021e-03	+0.0000000000000000e+00
2884	+3.0397569377148242e-02	+4.9697916254042244e-03	+0.0000000000000000e+00
2885	+3.0390331124485897e-02	+4.9780845760095897e-03	+0.0000000000000000e+00
2886	+3.0383093030056197e-02	+4.9863776512560172e-03	+0.0000000000000000e+00
2887	+3.0375855093241876e-02	+4.9946708680821822e-03	+0.0000000000000000e+00
2888	+3.0368617322497408e-02	+5.0029642330854463e-03	+0.0000000000000000e+00
2889	+3.0361379727751426e-02	+5.0112577511324113e-03	+0.0000000000000000e+00
2890	+3.0354142319413583e-02	+5.0195514265846232e-03	+0.0000000000000000e+00
2891	+3.0346905101908451e-02	+5.0278452707986001e-03	+0.0000000000000000e+00
2892	+3.0339668084664810e-02	+5.0361392891470009e-03	+0.0000000000000000e+00
2893	+3.0332431276298734e-02	+5.0444334882685481e-03	+0.0000000000000000e+00
2894	+3.0325194683869013e-02	+5.0527278764349818e-03	+0.0000000000000000e+00
2895	+3.0317958316312323e-02	+5.0610224599083268e-03	+0.0000000000000000e+00
2896	+3.0310722183988420e-02	+5.0693172432907706e-03	+0.0000000000000000e+00
2897	+3.0303486250667686e-02	+5.0776121959198433e-03	+0.0000000000000000e+00
2898	+3.0296250449300455e-02	+5.0859072645135220e-03	+0.0000000000000000e+00
2899	+3.0289014784603899e-02	+5.0942024579449701e-03	+0.0000000000000000e+00
2900	+3.0281779265339207e-02	+5.1024977826742719e-03	+0.0000000000000000e+00
2901	+3.0274543905008645e-02	+5.1107932397857778e-03	+0.0000000000000000e+00
2902	+3.0267308710073829e-02	+5.1190888384335075e-03	+0.0000000000000000e+00
2903	+3.0260073686099356e-02	+5.1273845886903625e-03	+0.0000000000000000e+00
2904	+3.0252838842259697e-02	+5.1356804967494160e-03	+0.0000000000000000e+00
2905	+3.0245604188462217e-02	+5.1439765677989196e-03	+0.0000000000000000e+00
2906	+3.0238369731556330e-02	+5.1522728106649087e-03	+0.0000000000000000e+00
2907	+3.0231135480587326e-02	+5.1605692316362903e-03	+0.0000000000000000e+00
2908	+3.0223901444605877e-02	+5.1688658370632797e-03	+0.0000000000000000e+00
2909	+3.0216667629414565e-02	+5.1771626370654879e-03	+0.0000000000000000e+00
2910	+3.0209434043497369e-02	+5.1854596386894571e-03	+0.0000000000000000e+00
2911	+3.0202200698057059e-02	+5.1937568459266168e-03	+0.0000000000000000e+00
2912	+3.0194967602575500e-02	+5.2020542649334417e-03	+0.0000000000000000e+00
2913	+3.0187734757485051e-02	+5.2103519120197750e-03	+0.0000000000000000e+00
2914	+3.0180502176812184e-02	+5.2186497883143865e-03	+0.0000000000000000e+00
2915	+3.0173269872105328e-02	+5.2269478975145688e-03	+0.0000000000000000e+00
2916	+3.0166037852816015e-02	+5.2352462460074443e-03	+0.0000000000000000e+00
2917	+3.0158806111665375e-02	+5.2435448594362844e-03	+0.0000000000000000e+00
2918	+3.0151574679880395e-02	+5.2518437129886455e-03	+0.0000000000000000e+00
2919	+3.0144343460828966e-02	+5.2601427688334047e-03	+0.0000000000000000e+00
2920	+3.0137112435556047e-02	+5.2684419919765135e-03	+0.0000000000000000e+00
2921	+3.0129881612155192e-02	+5.2767413906071739e-03	+0.0000000000000000e+00
2922	+3.0122650999714794e-02	+5.2850409718159580e-03	+0.0000000000000000e+00
2923	+3.0115420607363799e-02	+5.2933407425716159e-03	+0.0000000000000000e+00
2924	+3.0108190443111076e-02	+5.3016407113518635e-03	+0.0000000000000000e+00
2925	+3.0100960513376133e-02	+5.3099408883621625e-03	+0.0000000000000000e+00
2926	+3.0093730830895862e-02	+5.3182412767356522e-03	+0.0000000000000000e+00
2927	+3.0086501405826999e-02	+5.3265418824932015e-03	+0.0000000000000000e+00
2928	+3.0079272240288193e-02	+5.3348427210416268e-03	+0.0000000000000000e+00
2929	+3.0072043345075138e-02	+5.3431437978319219e-03	+0.0000000000000000e+00
2930	+3.0064814734802575e-02	+5.3514451140061490e-03	+0.0000000000000000e+00
2931	+3.0057586419614708e-02	+5.3597466759965724e-03	+0.0000000000000000e+00
2932	+3.0050358391958833e-02	+5.3680485105047724e-03	+0.0000000000000000e+00
2933	+3.0043130675231670e-02	+5.3763506088670377e-03	+0.0000000000000000e+00
2934	+3.0035903281207556e-02	+5.3846529758482748e-03	+0.0000000000000000e+00
2935	+3.0028676214669092e-02	+5.3929556241691786e-03	+0.0000000000000000e+00
2936	+3.0021449471232541e-02	+5.4012585775396584e-03	+0.0000000000000000e+00
2937	+3.0014223079140083e-02	+5.4095618218965641e-03	+0.0000000000000000e+00
2938	+3.0006997049549865e-02	+5.4178653631803313e-03	+0.0000000000000000e+00
2939	+2.9999771370314343e-02	+5.4261692340546036e-03	+0.0000000000000000e+00
2940	+2.9992546047426308e-02	+5.4344733930195704e-03	+0.0000000000000000e+00
2941	+2.9985320980283021e-02	+5.4427777828087763e-03	+0.0000000000000000e+00
2942	+2.9978096175979012e-02	+5.4510823970372142e-03	+0.0000000000000000e+00
2943	+2.9970871635380120e-02	+5.4593872539656432e-03	+0.0000000000000000e+00
2944	+2.9963647378965945e-02	+5.4676923491443936e-03	+0.0000000000000000e+00
2945	+2.9956423417964919e-02	+5.4759976889162494e-03	+0.0000000000000000e+00
2946	+2.9949199747558913e-02	+5.4843032982232580e-03	+0.0000000000000000e+00
2947	+2.9941976386891625e-02	+5.4926091744385720e-03	+0.0000000000000000e+00
2948	+2.9934753351895126e-02	+5.5009153187818979e-03	+0.0000000000000000e+00
2949	+2.9927530643305830e-02	+5.5092217499660371e-03	+0.0000000000000000e+00
2950	+2.9920308264655082e-02	+5.5175284836393767e-03	+0.0000000000000000e+00
2951	+2.9913086241682707e-02	+5.5258355099691873e-03	+0.0000000000000000e+00
2952	+2.9905864584504321e-02	+5.5341428371851673e-03	+0.0000000000000000e+00
2953	+2.9898643274924426e-02	+5.5424505063052538e-03	+0.0000000000000000e+00
2954	+2.9891422352658906e-02	+5.5507584916759676e-03	+0.0000000000000000e+00
2955	+2.9884201830099631e-02	+5.5590667992435078e-03	+0.0000000000000000e+00
2956	+2.9876981685953770e-02	+5.5673754739420196e-03	+0.0000000000000000e+00
2957	+2.9869761954956820e-02	+5.5756844962736064e-03	+0.0000000000000000e+00
2958	+2.9862542655590199e-02	+5.5839938655147907e-03	+0.0000000000000000e+00
2959	+2.9855323769720651e-02	+5.5923036233146229e-03	+0.0000000000000000e+00
2960	+2.9848105321694820e-02	+5.6006137625281569e-03	+0.0000000000000000e+00
2961	+2.9840887344250767e-02	+5.6089242617368877e-03	+0.0000000000000000e+00
2962	+2.9833669711471757e-02	+5.6172351027635493e-03	+0.0000000000000000e+00
2963	+2.9826452408535074e-02	+5.6255462292284474e-03	+0.0000000000000000e+00
2964	+2.9819235455859797e-02	+5.6338576387024338e-03	+0.0000000000000000e+00
2965	+2.9812018846594620e-02	+5.6421693603800911e-03	+0.0000000000000000e+00
2966	+2.9804802596030373e-02	+5.6504813979442424e-03	+0.0000000000000000e+00
2967	+2.9797586729286972e-02	+5.6587937439803093e-03	+0.0000000000000000e+00
2968	+2.9790371235378699e-02	+5.6671064327752261e-03	+0.0000000000000000e+00
2969	+2.9783156133332715e-02	+5.6754194640686898e-03	+0.0000000000000000e+00
2970	+2.9775941450017371e-02	+5.6837328287057190e-03	+0.0000000000000000e+00
2971	+2.9768727166507344e-02	+5.6920465704341375e-03	+0.0000000000000000e+00
2972	+2.9761513311622370e-02	+5.7003606781581007e-03	+0.0000000000000000e+00
2973	+2.9754299910866353e-02	+5.7086751446798929e-03	+0.0000000000000000e+00
2974	+2.9747086933094167e-02	+5.7169900282657629e-03	+0.0000000000000000e+00
2975	+2.9739874426260228e-02	+5.7253052961621746e-03	+0.0000000000000000e+00
2976	+2.9732662404636338e-02	+5.7336209545135429e-03	+0.0000000000000000e+00
2977	+2.9725450835394490e-02	+5.7419370641225266e-03	+0.0000000000000000e+00
2978	+2.9718239780750534e-02	+5.7502535760364081e-03	+0.0000000000000000e+00
2979	+2.9711029229596498e-02	+5.7585705263456712e-03	+0.0000000000000000e+00
2980	+2.9703819180334448e-02	+5.7668879400798083e-03	+0.0000000000000000e+00
2981	+2.9696609684750797e-02	+5.7752057811289439e-03	+0.0000000000000000e+00
2982	+2.9689400721419266e-02	+5.7835240978695111e-03	+0.0000000000000000e+00
2983	+2.9682192225386390e-02	+5.7918428558097158e-03	+0.0000000000000000e+00
2984	+2.9674984161643075e-02	+5.8001619454317197e-03	+0.0000000000000000e+00
2985	+2.9667776500294455e-02	+5.8084814240819058e-03	+0.0000000000000000e+00
2986	+2.9660569294195152e-02	+5.8168012546880778e-03	+0.0000000000000000e+00
2987	+2.9653362520637869e-02	+5.8251214872859529e-03	+0.0000000000000000e+00
2988	+2.9646156208979098e-02	+5.8334421120319301e-03	+0.0000000000000000e+00
2989	+2.9638950381567754e-02	+5.8417631274085193e-03	+0.0000000000000000e+00
2990	+2.9631745011700471e-02	+5.8500845887291706e-03	+0.0000000000000000e+00
2991	+2.9624540162324419e-02	+5.8584064476443071e-03	+0.0000000000000000e+00
2992	+2.9617335798824074e-02	+5.8667287689822822e-03	+0.0000000000000000e+00
2993	+2.9610131965857680e-02	+5.8750515260065223e-03	+0.0000000000000000e+00
2994	+2.9602928668702417e-02	+5.8833747377057309e-03	+0.0000000000000000e+00
2995	+2.9595725900349621e-02	+5.8916984373520651e-03	+0.0000000000000000e+00
2996	+2.9588523719887842e-02	+5.9000225821408533e-03	+0.0000000000000000e+00
2997	+2.9581322067008069e-02	+5.9083472673493679e-03	+0.0000000000000000e+00
2998	+2.9574121031675667e-02	+5.9166724148690796e-03	+0.0000000000000000e+00
2999	+2.9566920567023740e-02	+5.9249981049287965e-03	+0.0000000000000000e+00
3000	+2.9559720726526739e-02	+5.9333243018330224e-03	+0.0000000000000000e+00
3001	+2.9552521503187816e-02	+5.9416510400930114e-03	+0.0000000000000000e+00
3002	+2.9545322910364290e-02	+5.9499783311455856e-03	+0.0000000000000000e+00
3003	+2.9538124991057051e-02	+5.9583061519913371e-03	+0.0000000000000000e+00
3004	+2.9530927622428944e-02	+5.9666345224801140e-03	+0.0000000000000000e+00
3005	+2.9523730792872765e-02	+5.9749632981659119e-03	+0.0000000000000000e+00
3006	+2.9516534459030380e-02	+5.9832925556973010e-03	+0.0000000000000000e+00
3007	+2.9509338693688665e-02	+5.9916222374373027e-03	+0.0000000000000000e+00
3008	+2.9502143440667303e-02	+5.9999524357937806e-03	+0.0000000000000000e+00
3009	+2.9494948791037642e-02	+6.0082830723148118e-03	+0.0000000000000000e+00
3010	+2.9487754674787481e-02	+6.0166142557986817e-03	+0.0000000000000000e+00
3011	+2.9480561191852810e-02	+6.0249458980004668e-03	+0.0000000000000000e+00
3012	+2.9473368271370422e-02	+6.0332781089255591e-03	+0.0000000000000000e+00
3013	+2.9466176011027859e-02	+6.0416108035525823e-03	+0.0000000000000000e+00
3014	+2.9458984339932728e-02	+6.0499440922846589e-03	+0.0000000000000000e+00
3015	+2.9451793360656509e-02	+6.0582778848334512e-03	+0.0000000000000000e+00
3016	+2.9444602994378403e-02	+6.0666123012781611e-03	+0.0000000000000000e+00
3017	+2.9437413350956960e-02	+6.0749472433406573e-03	+0.0000000000000000e+00
3018	+2.9430224349859278e-02	+6.0832828334216292e-03	+0.0000000000000000e+00
3019	+2.9423036095133463e-02	+6.0916189807010621e-03	+0.0000000000000000e+00
3020	+2.9415848522455421e-02	+6.0999557893883852e-03	+0.0000000000000000e+00
3021	+2.9408661713571725e-02	+6.1082931946318817e-03	+0.0000000000000000e+00
3022	+2.9401475632548354e-02	+6.1166312685185529e-03	+0.0000000000000000e+00
3023	+2.9394290327239711e-02	+6.1249699859944424e-03	+0.0000000000000000e+00
3024	+2.9387105832928861e-02	+6.1333093855500615e-03	+0.0000000000000000e+00
3025	+2.9379922536888856e-02	+6.1416498281430462e-03	+0.0000000000000000e+00
3026	+2.9372740512291117e-02	+6.1499913609257498e-03	+0.0000000000000000e+00
3027	+2.9365559658304920e-02	+6.1583339063375963e-03	+0.0000000000000000e+00
3028	+2.9358379873394604e-02	+6.1666773833548615e-03	+0.0000000000000000e+00
3029	+2.9351201067481333e-02	+6.1750216957430224e-03	+0.0000000000000000e+00
3030	+2.9344023139930335e-02	+6.1833667564809335e-03	+0.0000000000000000e+00
3031	+2.9336845988474254e-02	+6.1917124784754826e-03	+0.0000000000000000e+00
3032	+2.9329669505469745e-02	+6.2000587800190481e-03	+0.0000000000000000e+00
3033	+2.9322493586043042e-02	+6.2084055728721752e-03	+0.0000000000000000e+00
3034	+2.9315318132414239e-02	+6.2167527567631008e-03	+0.0000000000000000e+00
3035	+2.9308143038503362e-02	+6.2251002416170266e-03	+0.0000000000000000e+00
3036	+2.9300968195667194e-02	+6.2334479455948642e-03	+0.0000000000000000e+00
3037	+2.9293793496762817e-02	+6.2417957794951183e-03	+0.0000000000000000e+00
3038	+2.9286618839915485e-02	+6.2501436402080564e-03	+0.0000000000000000e+00
3039	+2.9279444115870430e-02	+6.2584914460237255e-03	+0.0000000000000000e+00
3040	+2.9272269219661133e-02	+6.2668391001488664e-03	+0.0000000000000000e+00
3041	+2.9265094048953239e-02	+6.2751865073422761e-03	+0.0000000000000000e+00
3042	+2.9257918493857844e-02	+6.2835335865743611e-03	+0.0000000000000000e+00
3043	+2.9250742448768619e-02	+6.2918802459874541e-03	+0.0000000000000000e+00
3220	+2.9236328465843842e-02	+6.3086755668660165e-03	+0.0000000000000000e+00
3221	+2.9229090298858250e-02	+6.3171240509187999e-03	+0.0000000000000000e+00
3222	+2.9221851475105892e-02	+6.3255719569480472e-03	+0.0000000000000000e+00
3223	+2.9214612134990357e-02	+6.3340194274156790e-03	+0.0000000000000000e+00
3224	+2.9207372432100306e-02	+6.3424665775670564e-03	+0.0000000000000000e+00
3225	+2.9200132512217994e-02	+6.3509135432176659e-03	+0.0000000000000000e+00
