epoch,learning_rate,validation_loss_Temperature,validation_loss_ViscosityDyn
380.0,2.9567287128884345e-05,3.973927505285246e-06,2.2305084712570533e-06
381.0,2.925910121120978e-05,3.955151896661846e-06,2.2209260350791737e-06
382.0,2.895412217185367e-05,3.945023763662903e-06,2.214093228758429e-06
383.0,2.865233545890078e-05,3.930004822905175e-06,2.20658853322675e-06
384.0,2.8353684683679603e-05,3.910595296474639e-06,2.197633421019418e-06
385.0,2.805814438033849e-05,3.898041541106068e-06,2.19079629459884e-06
386.0,2.7765687264036387e-05,3.882916644215584e-06,2.1842265596205834e-06
387.0,2.747628604993224e-05,3.872012257488677e-06,2.178845079470193e-06
388.0,2.7189891625312157e-05,3.855478553305147e-06,2.1726366412622156e-06
389.0,2.69064858002821e-05,3.83558108296711e-06,2.1666592147084884e-06
390.0,2.662603037606459e-05,3.823909082711907e-06,2.160995563826873e-06
391.0,2.6348510800744407e-05,3.812266641034512e-06,2.1566477244050475e-06
392.0,2.6073870685650036e-05,3.8026084894227097e-06,2.152139359168359e-06
393.0,2.580209547886625e-05,3.786455181398196e-06,2.148552539438242e-06
394.0,2.5533154257573187e-05,3.768602027776069e-06,2.1462108179548522e-06
395.0,2.5267023374908604e-05,3.7587594761134824e-06,2.1419475615402916e-06
396.0,2.500365735613741e-05,3.7500951748370426e-06,2.1381561055022758e-06
397.0,2.4743036192376167e-05,3.741892669495428e-06,2.1336386453185696e-06
398.0,2.448513259878382e-05,3.727478770088055e-06,2.133483349098242e-06
399.0,2.422992474748753e-05,3.7134420836082427e-06,2.1338196347642224e-06
400.0,2.397736898274161e-05,3.7062930005049566e-06,2.1304140318534337e-06
401.0,2.3727447114652023e-05,3.7000381780671887e-06,2.1264197584969224e-06
402.0,2.3480130039388314e-05,3.6933317915099906e-06,2.1213436411926523e-06
403.0,2.323539592907764e-05,3.6805090530833695e-06,2.1239086436253274e-06
404.0,2.299320840393193e-05,3.669601028377656e-06,2.1253265458653914e-06
405.0,2.2753541998099536e-05,3.665462827484589e-06,2.1220084818196483e-06
406.0,2.2516374883707613e-05,3.6609076232707594e-06,2.1176488189666998e-06
407.0,2.2281688870862126e-05,3.6556607483362313e-06,2.1121929876244394e-06
408.0,2.204944030381739e-05,3.644217258624849e-06,2.1153664420126006e-06
409.0,2.1819612811668776e-05,3.6347355489851907e-06,2.11787983062095e-06
410.0,2.159218638553284e-05,3.6327583075035363e-06,2.11428368857014e-06
411.0,2.1367124645621516e-05,3.629922275649733e-06,2.1098901470395504e-06
412.0,2.1144411221030168e-05,3.6260771594243124e-06,2.105099611071637e-06
413.0,2.092401700792834e-05,3.6157866816211026e-06,2.106961801473517e-06
414.0,2.0705925635411404e-05,3.60558715328807e-06,2.1113369257363956e-06
415.0,2.0490102542680688e-05,3.606226300689741e-06,2.1074413325550267e-06
416.0,2.0276527720852755e-05,3.6048336369276512e-06,2.103804945363663e-06
417.0,2.0065179342054762e-05,3.602607648645062e-06,2.1005471353419125e-06
418.0,1.9856041035382077e-05,3.593468136386946e-06,2.100071924360236e-06
419.0,1.964907642104663e-05,3.582579893190996e-06,2.104625082210987e-06
420.0,1.9444269128143787e-05,3.5853283861797536e-06,2.101023937939317e-06
421.0,1.9241595509811305e-05,3.5854945963365026e-06,2.099021230606013e-06
422.0,1.9041041014133953e-05,3.584735623007873e-06,2.0979093733330956e-06
423.0,1.8842571080313064e-05,3.576452400011476e-06,2.0952732029400067e-06
424.0,1.8646169337444007e-05,3.566451596270781e-06,2.096509660987067e-06
425.0,1.845181395765394e-05,3.5699622458196245e-06,2.094988531098352e-06
426.0,1.8259492208017036e-05,3.5706061680684797e-06,2.0951890746800927e-06
427.0,1.8069167708745226e-05,3.571281467884546e-06,2.096131538564805e-06
428.0,1.7880827726912685e-05,3.5630589536594925e-06,2.0919947019137908e-06
429.0,1.769445043464657e-05,3.5559171465138206e-06,2.0892875909339637e-06
430.0,1.751002128003165e-05,3.557668151188409e-06,2.0907270936731948e-06
431.0,1.732750934024807e-05,3.558467369657592e-06,2.0924028376612114e-06
432.0,1.71469000633806e-05,3.561335461199633e-06,2.0944762582075782e-06
433.0,1.6968173440545797e-05,3.5511545775079867e-06,2.0893432974844472e-06
434.0,1.6791314919828437e-05,3.5447112622932764e-06,2.0854120066360338e-06
435.0,1.6616295397398062e-05,3.5455741453915834e-06,2.0872951154160546e-06
436.0,1.644309850235004e-05,3.5481473332765745e-06,2.0899026367260376e-06
437.0,1.627170786377974e-05,3.5528628359315917e-06,2.0919494545523776e-06
438.0,1.6102107110782526e-05,3.5423115605226485e-06,2.0872869299637387e-06
439.0,1.5934270777506754e-05,3.5334030599187827e-06,2.082474338749307e-06
440.0,1.576818249304779e-05,3.533489461915451e-06,2.0829875211347826e-06
441.0,1.5603825886501e-05,3.538735654728953e-06,2.086260110445437e-06
442.0,1.544118822494056e-05,3.5433661196293542e-06,2.0882298485958017e-06
443.0,1.5280240404536016e-05,3.535224323059083e-06,2.0844217942794785e-06
444.0,1.5120970601856243e-05,3.5249749998911284e-06,2.0796408080059336e-06
445.0,1.4963366083975416e-05,3.521568487485638e-06,2.0775548819074174e-06
446.0,1.4807397747063078e-05,3.528833985910751e-06,2.0811278318433324e-06
447.0,1.4653056496172212e-05,3.5322959774930496e-06,2.0830589164688718e-06
448.0,1.4500324141408782e-05,3.5266737086203648e-06,2.0800614493055036e-06
449.0,1.4349187040352263e-05,3.5184252737963106e-06,2.0759180188179016e-06
450.0,1.4199620636645705e-05,3.508461077217362e-06,2.0706499981315574e-06
451.0,1.4051614016352687e-05,3.516703372952179e-06,2.0739394130941946e-06
452.0,1.3905150808568578e-05,3.519849542499287e-06,2.07618904823903e-06
453.0,1.3760217370872851e-05,3.5156658668711316e-06,2.0740451418532757e-06
454.0,1.361679005640326e-05,3.5092898542643525e-06,2.070181380986469e-06
455.0,1.3474859770212788e-05,3.4914162370114354e-06,2.060877932308358e-06
456.0,1.3334406503417995e-05,3.5006489724764833e-06,2.064143018287723e-06
457.0,1.3195422980061267e-05,3.5051552913500927e-06,2.066555680357851e-06
458.0,1.3057883734290954e-05,3.5031812330998946e-06,2.0656730157497805e-06
459.0,1.2921776942675933e-05,3.49702554558462e-06,2.0621491785277613e-06
460.0,1.278708987229038e-05,3.476969141047448e-06,2.0517190932878293e-06
461.0,1.265380979020847e-05,3.485632078081835e-06,2.054100150417071e-06
462.0,1.2521916687546764e-05,3.4906925066024996e-06,2.056611265288666e-06
463.0,1.2391396921884734e-05,3.4904601307061967e-06,2.0566478724504123e-06
464.0,1.2262237760296557e-05,3.484374246909283e-06,2.053472371699172e-06
465.0,1.2134429198340513e-05,3.4675247206905624e-06,2.044392886091373e-06
466.0,1.2007947589154355e-05,3.4735371627903078e-06,2.046024746960029e-06
467.0,1.188278565678047e-05,3.47873742612137e-06,2.048439455393236e-06
468.0,1.175892884930363e-05,3.479070301182219e-06,2.0489264898060355e-06
469.0,1.163636534329271e-05,3.472401431281469e-06,2.0457382561289705e-06
470.0,1.1515076039358974e-05,3.4591071198519785e-06,2.038316551988828e-06
471.0,1.1395050933060702e-05,3.463388338786899e-06,2.0398179003677797e-06
472.0,1.127627729147207e-05,3.4680629141803365e-06,2.0419743123056833e-06
473.0,1.1158745110151358e-05,3.4677950679906644e-06,2.0423838122951565e-06
474.0,1.1042434380215127e-05,3.459593244770076e-06,2.038578259089263e-06
475.0,1.092733600671636e-05,3.4480199246900156e-06,2.0323736862337682e-06
476.0,1.081343725672923e-05,3.4517745461926097e-06,2.0333509382908233e-06
477.0,1.0700729035306722e-05,3.4537772535259137e-06,2.0347360987216234e-06
478.0,1.0589192243060097e-05,3.451539669185877e-06,2.034707222264842e-06
479.0,1.0478817785042338e-05,3.4436804980941815e-06,2.030494897553581e-06
480.0,1.036959838529583e-05,3.4337786019023042e-06,2.024953118962003e-06
481.0,1.0261512215947732e-05,3.4354807212366723e-06,2.0251113710401114e-06
482.0,1.0154553820029832e-05,3.433308165767812e-06,2.025450157816522e-06
483.0,1.0048709555121604e-05,3.4289380437257932e-06,2.0247755401214818e-06
484.0,9.943972145265434e-06,3.424190254008863e-06,2.0208024125167867e-06
485.0,9.840323400567286e-06,3.4166077966801822e-06,2.015983454839443e-06
486.0,9.737755135574844e-06,3.4148949907830684e-06,2.0152085653535323e-06
487.0,9.636255526856985e-06,3.408883003430674e-06,2.01419175027695e-06
488.0,9.535817298456095e-06,3.4028371374006383e-06,2.0127201878494816e-06
489.0,9.436422260478139e-06,3.402782112971181e-06,2.009942136282916e-06
490.0,9.338064955954906e-06,3.397741011212929e-06,2.0060995211679256e-06
491.0,9.240731742465869e-06,3.3927242384379497e-06,2.0043194126628805e-06
492.0,9.144415344053414e-06,3.3838734907476464e-06,2.001900838877191e-06
493.0,9.04910029930761e-06,3.3769533729355317e-06,1.99983060156228e-06
494.0,8.954779332270846e-06,3.3826604521891568e-06,1.999316964429454e-06
495.0,8.861441529006697e-06,3.379314421181334e-06,1.996320634134463e-06
496.0,8.76907870406285e-06,3.370926833667909e-06,1.9931517272198107e-06
497.0,8.677675396029372e-06,3.360223445270094e-06,1.989661996049108e-06
498.0,8.587225238443352e-06,3.353859256094438e-06,1.9875847101502586e-06
499.0,8.497719136357773e-06,3.364762278579292e-06,1.989605607377598e-06
500.0,8.409147085330915e-06,3.3624633033468854e-06,1.987445784834563e-06
501.0,8.321496352436952e-06,3.3511641959194094e-06,1.9827809865091695e-06
502.0,8.23475875222357e-06,3.3391572742402786e-06,1.97862345885369e-06
503.0,8.148926099238452e-06,3.3347726002830314e-06,1.9769954633375164e-06
504.0,8.063990208029281e-06,3.348789960000431e-06,1.980898105102824e-06
505.0,7.979936526680831e-06,3.34696824211278e-06,1.9790988972090418e-06
506.0,7.89675959822489e-06,3.33315847456106e-06,1.973330881810398e-06
507.0,7.814449418219738e-06,3.321535814393428e-06,1.969149025171646e-06
508.0,7.732999620202463e-06,3.319912138977088e-06,1.9684173366840696e-06
509.0,7.652396561752539e-06,3.3339786114083836e-06,1.9725412130355835e-06
510.0,7.5726329669123515e-06,3.3326100492558908e-06,1.970987113963929e-06
511.0,7.493701559724286e-06,3.3171729683090234e-06,1.96497035176435e-06
512.0,7.415595064230729e-06,3.3082494610425783e-06,1.961214138646028e-06
513.0,7.338300292758504e-06,3.3096432616730453e-06,1.961482439583051e-06
514.0,7.261810878844699e-06,3.3199426070495974e-06,1.964332568604732e-06
515.0,7.186119091784349e-06,3.3193348372151377e-06,1.9629294456535717e-06
516.0,7.111215836630436e-06,3.3055082440114347e-06,1.9575193164200755e-06
517.0,7.037098384898854e-06,3.2997052130667726e-06,1.95459256246977e-06
518.0,6.963748091948219e-06,3.302463255749899e-06,1.955270136022591e-06
519.0,6.891163593536476e-06,3.3074943530664314e-06,1.956291953320033e-06
520.0,6.819334885221906e-06,3.307297674837173e-06,1.955029574673972e-06
521.0,6.748255145794246e-06,3.29796739606536e-06,1.9506201169861015e-06
522.0,6.677916189801181e-06,3.294005182397086e-06,1.948741783053265e-06
523.0,6.608310286537744e-06,3.2967648166959407e-06,1.9488045381876873e-06
524.0,6.539429705298971e-06,3.2979080515360693e-06,1.9483572941680904e-06
525.0,6.471271717600757e-06,3.2981693038891535e-06,1.9472806798148667e-06
526.0,6.403819497791119e-06,3.2927571282925783e-06,1.9440744836174417e-06
527.0,6.337071226880653e-06,3.289596406830242e-06,1.9429328403930413e-06
528.0,6.271018264669692e-06,3.2912296319409506e-06,1.9420033368078293e-06
529.0,6.2056537899479736e-06,3.2912053029576782e-06,1.940802349054138e-06
530.0,6.140970072010532e-06,3.2912244023464154e-06,1.9397293726797216e-06
531.0,6.076961199141806e-06,3.28782562064589e-06,1.9375747797312215e-06
532.0,6.0136189858894795e-06,3.2849484341568314e-06,1.9367776076251175e-06
533.0,5.950941613264149e-06,3.2852813092176802e-06,1.935278987730271e-06
534.0,5.888912710361183e-06,3.2847196962393355e-06,1.9338924630574184e-06
535.0,5.827530912938528e-06,3.2845800888026133e-06,1.9326664641994284e-06
536.0,5.76678894503857e-06,3.2819639272929635e-06,1.9312813037686283e-06
537.0,5.706679985451046e-06,3.2796394862089073e-06,1.9305323348817183e-06
538.0,5.647198122460395e-06,3.2786078918434214e-06,1.9290298496343894e-06
539.0,5.588335625361651e-06,3.2777377327875e-06,1.927639914356405e-06
540.0,5.530086582439253e-06,3.277175437688129e-06,1.9263827653048793e-06
541.0,5.4724482652090956e-06,3.2751443086453946e-06,1.9251592675573193e-06
542.0,5.415407485998003e-06,3.2733389616623754e-06,1.9242761482018977e-06
543.0,5.3589615163218696e-06,3.271313516961527e-06,1.923022637129179e-06
544.0,5.3031035349704325e-06,3.270390152465552e-06,1.9218839497625595e-06
545.0,5.24782763022813e-06,3.269566832386772e-06,1.9207518562325276e-06
546.0,5.193127890379401e-06,3.267702595621813e-06,1.919343276313157e-06
547.0,5.138998858456034e-06,3.265355644543888e-06,1.9183016775059514e-06
548.0,5.085436441731872e-06,3.2633972750772955e-06,1.917392410177854e-06
549.0,5.032429726270493e-06,3.262527570768725e-06,1.9168160179106053e-06
550.0,4.979975528840441e-06,3.2616760563541902e-06,1.9157746464770753e-06
551.0,4.928067482978804e-06,3.2593497962807305e-06,1.91423805517843e-06
552.0,4.876700586464722e-06,3.256270019846852e-06,1.9131678072881186e-06
553.0,4.8258698370773345e-06,3.2545353860768955e-06,1.912455900310306e-06
554.0,4.775568413606379e-06,3.2547391128900927e-06,1.912907464429736e-06
555.0,4.725791313830996e-06,3.253599516028771e-06,1.9119354419672163e-06
556.0,4.6765358092670795e-06,3.250303052482195e-06,1.910386117742746e-06
557.0,4.6277909859782085e-06,3.246436563131283e-06,1.9093577066087164e-06
558.0,4.579554115480278e-06,3.24481652569375e-06,1.9087879081780557e-06
559.0,4.531820195552427e-06,3.2472503335156944e-06,1.910319952003192e-06
560.0,4.484583769226447e-06,3.2456750886922237e-06,1.909531874844106e-06
561.0,4.437839379534125e-06,3.240915702917846e-06,1.908044168885681e-06
562.0,4.391582933749305e-06,3.2364268918172456e-06,1.9069677819061326e-06
563.0,4.345808065409074e-06,3.23465428664349e-06,1.9064384559897007e-06
564.0,4.300513410271378e-06,3.2399761948909145e-06,1.908970716613112e-06
565.0,4.255687599652447e-06,3.2374159673054237e-06,1.908439344333601e-06
566.0,4.211329269310227e-06,3.231514256185619e-06,1.9070151893174625e-06
567.0,4.167433871771209e-06,3.2268928862322355e-06,1.9059648366237525e-06
568.0,4.123995040572481e-06,3.2247512535832357e-06,1.90542107247893e-06
569.0,4.081009592482587e-06,3.2332982300431468e-06,1.909005050038104e-06
570.0,4.038472070533317e-06,3.2297311918227933e-06,1.908564854602446e-06
571.0,3.99637792725116e-06,3.2228963391389698e-06,1.9071799215453211e-06
572.0,3.954724888899364e-06,3.2182535960600944e-06,1.9061138800680055e-06
573.0,3.913503860530909e-06,3.2158159228856675e-06,1.9055274833590374e-06
574.0,3.8727125684090424e-06,3.2275074772769585e-06,1.909929551402456e-06
575.0,3.832346010312904e-06,3.222841087335837e-06,1.9093633909506025e-06
576.0,3.7924005482636858e-06,3.2156967790797353e-06,1.9080328002019087e-06
577.0,3.752871180040529e-06,3.2110547181218863e-06,1.9070124608333572e-06
578.0,3.7137538129172754e-06,3.208313728464418e-06,1.9063359104620758e-06
579.0,3.675044354167767e-06,3.2201357953454135e-06,1.9096205505775288e-06
580.0,3.636740530055249e-06,3.2147027013706975e-06,1.9091587546427036e-06
581.0,3.5988339277537307e-06,3.2075502076622797e-06,1.907999603645294e-06
582.0,3.561322273526457e-06,3.203301275789272e-06,1.9071503629675135e-06
583.0,3.524201702020946e-06,3.2006648780225078e-06,1.9064792695644428e-06
584.0,3.4874676657636883e-06,3.2077164178190287e-06,1.907821570057422e-06
585.0,3.451116981523228e-06,3.2037107757787453e-06,1.907542582557653e-06
586.0,3.415145101826056e-06,3.1973338536772644e-06,1.9066644654230913e-06
587.0,3.379550207682769e-06,3.1937543099047616e-06,1.9058730913457111e-06
588.0,3.344323886267375e-06,3.191608584529604e-06,1.905260546664067e-06
589.0,3.3094652280851733e-06,3.1939357540977653e-06,1.9055871689488413e-06
590.0,3.2749696856626542e-06,3.191343921571388e-06,1.9052694142374094e-06
591.0,3.2408338483946864e-06,3.186876256222604e-06,1.9045406816076138e-06
592.0,3.207053850928787e-06,3.1841987038205843e-06,1.9039185872316011e-06
593.0,3.173625827912474e-06,3.182540467605577e-06,1.9034700926567893e-06
594.0,3.14054614136694e-06,3.1830779789743247e-06,1.9033075204788474e-06
595.0,3.107813199676457e-06,3.1813412988412892e-06,1.9029253053304274e-06
596.0,3.075419499509735e-06,3.177924554620404e-06,1.9025156916541164e-06
597.0,3.0433634492510464e-06,3.1753825169289485e-06,1.9020712898054626e-06
598.0,3.0116418656689348e-06,3.1741149086883524e-06,1.9016295027540764e-06
599.0,2.9802504286635667e-06,3.174253606630373e-06,1.901161681416852e-06
600.0,2.9491866371245123e-06,3.1730160117149353e-06,1.9007433138540364e-06
601.0,2.9184463983256137e-06,3.1699689770903205e-06,1.900730808301887e-06
602.0,2.8880265290354146e-06,3.1677291190135293e-06,1.9003773559234105e-06
603.0,2.8579256650118623e-06,3.1666756967752008e-06,1.8997729966940824e-06
604.0,2.828136757671018e-06,3.1667464099882636e-06,1.8990207308888785e-06
605.0,2.798658215397154e-06,3.1658737498219125e-06,1.8985988390340935e-06
606.0,2.769487082332489e-06,3.1633487651561154e-06,1.898779942166584e-06
607.0,2.7406199478718918e-06,3.1612839848094154e-06,1.8984562757395906e-06
608.0,2.712053628783906e-06,3.1602658054907806e-06,1.8976911633217242e-06
609.0,2.683784941837075e-06,3.16007321998768e-06,1.896733124340244e-06
610.0,2.6558111585472943e-06,3.159716015943559e-06,1.8960937495648977e-06
611.0,2.6281306872988353e-06,3.1574745662510395e-06,1.8964012724609347e-06
612.0,2.60073693425511e-06,3.1555837267660536e-06,1.8962045942316763e-06
613.0,2.5736287625477416e-06,3.1545905585517175e-06,1.895436525956029e-06
614.0,2.546803216318949e-06,3.154562591589638e-06,1.8942382666864432e-06
615.0,2.520256884963601e-06,3.1544975627184613e-06,1.89334525657614e-06
616.0,2.4939874947449425e-06,3.1524673431704286e-06,1.8937141703645466e-06
617.0,2.4679920898051932e-06,3.150687007291708e-06,1.8936242440759088e-06
618.0,2.442269078528625e-06,3.149904614474508e-06,1.8927629525933298e-06
619.0,2.416812549199676e-06,3.149814801872708e-06,1.8914395241154125e-06
620.0,2.391621592323645e-06,3.149951908199e-06,1.8902081819760497e-06
621.0,2.3666930246690754e-06,3.148034238620312e-06,1.8906889636127744e-06
622.0,2.342024117751862e-06,3.1465160645893775e-06,1.8905554952652892e-06
623.0,2.31761259783525e-06,3.1456604574486846e-06,1.889775944619032e-06
624.0,2.2934555090614595e-06,3.1456240776606137e-06,1.8883349639509106e-06
625.0,2.2695501229463844e-06,3.145864411635557e-06,1.8868737470256747e-06
626.0,2.245895529995323e-06,3.14421913572005e-06,1.8874316083383746e-06
627.0,2.2224858184927143e-06,3.1430174658453325e-06,1.887436383185559e-06
628.0,2.1993203063175315e-06,3.142180503346026e-06,1.8865895299313706e-06
629.0,2.1763962649856694e-06,3.1418735488841776e-06,1.8850575997930719e-06
630.0,2.1537107386393473e-06,3.1421889161720173e-06,1.8835926312021911e-06
631.0,2.131262135662837e-06,3.1410306746693095e-06,1.8840266875486122e-06
632.0,2.1090475001983577e-06,3.1400338684761664e-06,1.8840086113414145e-06
633.0,2.0870641037618043e-06,3.1391546144732274e-06,1.8832326986739645e-06
634.0,2.0653114916058257e-06,3.138840384053765e-06,1.8817595446307678e-06
635.0,2.043783979388536e-06,3.1390643471240764e-06,1.8801621308739414e-06
636.0,2.022481112362584e-06,3.138415650028037e-06,1.88061028438824e-06
637.0,2.0014003894175403e-06,3.137726253044093e-06,1.8805667423293926e-06
638.0,1.980539082069299e-06,3.136939767500735e-06,1.8799436247718404e-06
639.0,1.9598953713284573e-06,3.136276973236818e-06,1.8785055999614997e-06
640.0,1.9394667560845846e-06,3.1364095320896013e-06,1.876878513940028e-06
641.0,1.9192511899746023e-06,3.136316536256345e-06,1.877285626505909e-06
642.0,1.899247536130133e-06,3.135949327770504e-06,1.877222757684649e-06
643.0,1.8794511333908304e-06,3.1351760299003217e-06,1.8767666460917098e-06
644.0,1.8598610722619924e-06,3.1344391118182102e-06,1.8751976540443138e-06
645.0,1.8404751926937024e-06,3.134292228423874e-06,1.8737225673248759e-06
646.0,1.8212914483228815e-06,3.1345741717814235e-06,1.874077383945405e-06
647.0,1.8023075654127751e-06,3.134031203444465e-06,1.874122290246305e-06
648.0,1.7835216112871422e-06,3.133234940833063e-06,1.873880592029309e-06
649.0,1.764932562764443e-06,3.132670144623262e-06,1.872005668701604e-06
650.0,1.7465363271185197e-06,3.132690835627727e-06,1.8707194158196216e-06
651.0,1.7283316537941573e-06,3.1328352179116337e-06,1.8711315306063625e-06
652.0,1.7103167238019523e-06,3.131955054413993e-06,1.8712275959842373e-06
653.0,1.6924894907788257e-06,3.1310078156820964e-06,1.8710177300818032e-06
654.0,1.674848135735374e-06,3.1309621135733323e-06,1.8691227978706593e-06
655.0,1.6573908396821935e-06,3.1312079045164865e-06,1.8681041638046736e-06
656.0,1.6401153288825299e-06,3.130641744064633e-06,1.8684889937503613e-06
657.0,1.6230210349021945e-06,3.129634251308744e-06,1.8685698250919813e-06
658.0,1.6061038650150294e-06,3.128650405415101e-06,1.868404979177285e-06
659.0,1.5893629097263329e-06,3.1292877338273684e-06,1.8665255083760712e-06
660.0,1.5727965774203767e-06,3.1296033284888836e-06,1.8657659666132531e-06
661.0,1.556402821734082e-06,3.1284234864870086e-06,1.8661742160475114e-06
662.0,1.5401800510517205e-06,3.1273070817405824e-06,1.866165007413656e-06
663.0,1.5241263326970511e-06,3.1263562050298788e-06,1.8659609395399457e-06
664.0,1.508239961367508e-06,3.1273898457584437e-06,1.8643434032128425e-06
665.0,1.4925200275683892e-06,3.1274205412046285e-06,1.863694251369452e-06
666.0,1.4769631206945633e-06,3.126068122583092e-06,1.8640265579961124e-06
667.0,1.4615683312513283e-06,3.124950126220938e-06,1.8639982499735197e-06
668.0,1.4463339539361186e-06,3.124003342236392e-06,1.8637307448443607e-06
669.0,1.431258397133206e-06,3.125263674519374e-06,1.8623260302774725e-06
670.0,1.4163399555400247e-06,3.12527436108212e-06,1.8618565036376822e-06
671.0,1.4015770375408465e-06,3.1237761959346244e-06,1.862075919234485e-06
672.0,1.3869680515199434e-06,3.12270958602312e-06,1.861978262240882e-06
673.0,1.3725122016694513e-06,3.1219690299622016e-06,1.8616943862070912e-06
674.0,1.3582060773842386e-06,3.1232900710165268e-06,1.8605757077239105e-06
675.0,1.3440491102301166e-06,3.1231325010594446e-06,1.8601738247525645e-06
676.0,1.3300397085913573e-06,3.1216027309710626e-06,1.860208385551232e-06
677.0,1.3161762808522326e-06,3.120486780971987e-06,1.860051156654663e-06
678.0,1.3024574627706897e-06,3.1197841963148676e-06,1.8597369262352004e-06
679.0,1.288881549044163e-06,3.1212573503580643e-06,1.8589936416901764e-06
680.0,1.2754471754305996e-06,3.12102952193527e-06,1.8586478063298273e-06
681.0,1.2621536598089733e-06,3.119509983662283e-06,1.858526616160816e-06
682.0,1.2489979326346656e-06,3.1184622457658406e-06,1.8582866232463857e-06
683.0,1.2359791980998125e-06,3.117719643341843e-06,1.8579842162580462e-06
684.0,1.223096205649199e-06,3.1191705147648463e-06,1.8574580735730706e-06
685.0,1.2103474773539347e-06,3.1189645142148947e-06,1.857140546235314e-06
686.0,1.1977317626588047e-06,3.117336973446072e-06,1.856922949627915e-06
687.0,1.1852474699480808e-06,3.116293100902112e-06,1.8566379367257468e-06
688.0,1.1728940307875746e-06,3.115746721960022e-06,1.8563277990324423e-06
689.0,1.1606687166931806e-06,3.1171073260338744e-06,1.855989353316545e-06
690.0,1.1485706181701971e-06,3.1169186058832565e-06,1.8557110479378025e-06
691.0,1.1365987120370846e-06,3.115357912975014e-06,1.8554248981672572e-06
692.0,1.1247516340517905e-06,3.114201945209061e-06,1.8550568938735523e-06
693.0,1.113028019972262e-06,3.1136426059674704e-06,1.8547420950199012e-06
694.0,1.101426732930122e-06,3.11511462314229e-06,1.8545904367783805e-06
695.0,1.0899461813096423e-06,3.1148686048254604e-06,1.8543360056355596e-06
696.0,1.0785860240503098e-06,3.1132015010371106e-06,1.85391434115445e-06
697.0,1.067343646354857e-06,3.1119498089537956e-06,1.8535976096245577e-06
698.0,1.056218479789095e-06,3.11145709019911e-06,1.8533681895860354e-06
699.0,1.0452091601109714e-06,3.1131439754972234e-06,1.8533114598540124e-06
700.0,1.0343146641389467e-06,3.1128120099310763e-06,1.853050662248279e-06
701.0,1.0235336276309681e-06,3.1109857445699163e-06,1.852587956818752e-06
702.0,1.0128650274054962e-06,3.1095705708139576e-06,1.8522225673223147e-06
703.0,1.0023077265941538e-06,3.1091014989215182e-06,1.8520112234909902e-06
704.0,9.918610430759145e-07,3.110992338406504e-06,1.8520859157433733e-06
705.0,9.815224757403485e-07,3.1106271762837423e-06,1.8517949911256437e-06
706.0,9.71291910900618e-07,3.108572400378762e-06,1.851298293331638e-06
707.0,9.611678706278326e-07,3.107020120296511e-06,1.8509288111090427e-06
708.0,9.51149274897034e-07,3.1066617793840123e-06,1.850732701313973e-06
709.0,9.412352142135205e-07,3.108673581664334e-06,1.8508508219383657e-06
710.0,9.314244948654959e-07,3.1083409339771606e-06,1.8506074184188037e-06
711.0,9.217159799845831e-07,3.105904852418462e-06,1.8501194745113025e-06
712.0,9.121092148234311e-07,3.104354163951939e-06,1.849763179961883e-06
713.0,9.026020961755421e-07,3.104053575953003e-06,1.8495652511774097e-06
714.0,8.931939419198898e-07,3.106240001216065e-06,1.8496779148335918e-06
715.0,8.8388395624861e-07,3.105839368799934e-06,1.8494596361051663e-06
716.0,8.746709454499069e-07,3.1032741389935836e-06,1.8489575950297876e-06
717.0,8.655540568724973e-07,3.1016083994472865e-06,1.8485945929569425e-06
718.0,8.565320968045853e-07,3.1014626529213274e-06,1.848402462201193e-06
719.0,8.476047810290765e-07,3.1037025109981187e-06,1.8485665123080253e-06
720.0,8.387699494960543e-07,3.1033134746394353e-06,1.8483262920199195e-06
721.0,8.300272611450055e-07,3.100471303696395e-06,1.8478298215995892e-06
722.0,8.213755791075528e-07,3.098726665484719e-06,1.8474773924026522e-06
723.0,8.12814164419251e-07,3.0987121135694906e-06,1.8473208456271095e-06
724.0,8.043419938985608e-07,3.101020865869941e-06,1.8474232774678967e-06
725.0,7.959580443639425e-07,3.100498588537448e-06,1.8471801013220102e-06
726.0,7.87661576850951e-07,3.0976821108197328e-06,1.8466665778760216e-06
727.0,7.794520797688165e-07,3.0958599381847307e-06,1.8463088053977117e-06
728.0,7.713276204412978e-07,3.0959674859332154e-06,1.846179998210573e-06
729.0,7.632878578078817e-07,3.0981575491750846e-06,1.8462541220287676e-06
730.0,7.553318823738664e-07,3.097776016147691e-06,1.8460258388586226e-06
731.0,7.47458841487969e-07,3.0949265692470362e-06,1.8456050838722149e-06
732.0,7.396678824989067e-07,3.0931055334804114e-06,1.845219912866014e-06
733.0,7.319580959119776e-07,3.093394070674549e-06,1.8450780316925375e-06
734.0,7.243286859193176e-07,3.0954875001043547e-06,1.845144424805767e-06
735.0,7.167792546169949e-07,3.095191686952603e-06,1.8449601384418202e-06
736.0,7.093080967024434e-07,3.09225333694485e-06,1.844512212301197e-06
737.0,7.019148142717313e-07,3.090437758146436e-06,1.8441691054249532e-06
738.0,6.945985546735756e-07,3.0907124255463714e-06,1.8440749727233197e-06
739.0,6.873585221001122e-07,3.0928526939533185e-06,1.8441496649757028e-06
740.0,6.801939775868959e-07,3.0925955343263922e-06,1.8439703808326158e-06
