epoch,learning_rate,validation_loss_Beta_Enth,validation_loss_Cp
380.0,2.9567287128884345e-05,8.76265676197363e-06,2.7380963274481473e-06
381.0,2.925910121120978e-05,8.827747478790116e-06,2.799178901113919e-06
382.0,2.895412217185367e-05,8.762228389969096e-06,2.770299033727497e-06
383.0,2.865233545890078e-05,8.685749889991712e-06,2.715905793593265e-06
384.0,2.8353684683679603e-05,8.663642802275717e-06,2.7344078716851072e-06
385.0,2.805814438033849e-05,8.615571459813509e-06,2.709323553062859e-06
386.0,2.7765687264036387e-05,8.699039426574018e-06,2.7931582735618576e-06
387.0,2.747628604993224e-05,8.633640391053632e-06,2.738388047873741e-06
388.0,2.7189891625312157e-05,8.5619076344301e-06,2.6952222924592206e-06
389.0,2.69064858002821e-05,8.534908374713268e-06,2.6969239570462378e-06
390.0,2.662603037606459e-05,8.492302185914014e-06,2.684181936274399e-06
391.0,2.6348510800744407e-05,8.587753654865082e-06,2.751056399574736e-06
392.0,2.6073870685650036e-05,8.52457742439583e-06,2.679177214304218e-06
393.0,2.580209547886625e-05,8.457681360596325e-06,2.654217723829788e-06
394.0,2.5533154257573187e-05,8.428183718933724e-06,2.648686631800956e-06
395.0,2.5267023374908604e-05,8.389839422306977e-06,2.64438972408243e-06
396.0,2.500365735613741e-05,8.469394742860459e-06,2.6665666155167855e-06
397.0,2.4743036192376167e-05,8.406445886066649e-06,2.5992421797127463e-06
398.0,2.448513259878382e-05,8.350430107384454e-06,2.6037914722110145e-06
399.0,2.422992474748753e-05,8.321067980432417e-06,2.5961135179386474e-06
400.0,2.397736898274161e-05,8.285725016321521e-06,2.5975243715947727e-06
401.0,2.3727447114652023e-05,8.348451046913397e-06,2.567172941780882e-06
402.0,2.3480130039388314e-05,8.289836841868237e-06,2.5371459742018487e-06
403.0,2.323539592907764e-05,8.244242962973658e-06,2.5551030375936534e-06
404.0,2.299320840393193e-05,8.21521916805068e-06,2.5453618945903145e-06
405.0,2.2753541998099536e-05,8.184971193259116e-06,2.5485112473688787e-06
406.0,2.2516374883707613e-05,8.228190381487366e-06,2.4848045541148167e-06
407.0,2.2281688870862126e-05,8.178701136785094e-06,2.4895589376683347e-06
408.0,2.204944030381739e-05,8.142642400343902e-06,2.5106487555603962e-06
409.0,2.1819612811668776e-05,8.113680451060645e-06,2.4992327780637424e-06
410.0,2.159218638553284e-05,8.087676178547554e-06,2.5026283765328117e-06
411.0,2.1367124645621516e-05,8.113558578770608e-06,2.431036136840703e-06
412.0,2.1144411221030168e-05,8.076561243797187e-06,2.449402700221981e-06
413.0,2.092401700792834e-05,8.046725270105526e-06,2.4700366338947788e-06
414.0,2.0705925635411404e-05,8.018937478482258e-06,2.4576190753577976e-06
415.0,2.0490102542680688e-05,7.996050953806844e-06,2.4606354145362275e-06
416.0,2.0276527720852755e-05,8.009105840756092e-06,2.394152261331328e-06
417.0,2.0065179342054762e-05,7.98223936726572e-06,2.4154589937097626e-06
418.0,1.9856041035382077e-05,7.957297384564299e-06,2.4338410185009707e-06
419.0,1.964907642104663e-05,7.930982064863201e-06,2.4218693397415336e-06
420.0,1.9444269128143787e-05,7.910457497928292e-06,2.424058493488701e-06
421.0,1.9241595509811305e-05,7.915705282357521e-06,2.3681166112510255e-06
422.0,1.9041041014133953e-05,7.895792805356905e-06,2.387418589933077e-06
423.0,1.8842571080313064e-05,7.872974492784124e-06,2.4022237994358875e-06
424.0,1.8646169337444007e-05,7.848621862649452e-06,2.3911627522466006e-06
425.0,1.845181395765394e-05,7.82912229624344e-06,2.392595206401893e-06
426.0,1.8259492208017036e-05,7.83099494583439e-06,2.3458476334781153e-06
427.0,1.8069167708745226e-05,7.815410754119512e-06,2.3622865228389855e-06
428.0,1.7880827726912685e-05,7.792466931277886e-06,2.373142706346698e-06
429.0,1.769445043464657e-05,7.770480806357227e-06,2.362974100833526e-06
430.0,1.751002128003165e-05,7.750802978989668e-06,2.3628685994481202e-06
431.0,1.732750934024807e-05,7.754189027764369e-06,2.323457010788843e-06
432.0,1.71469000633806e-05,7.740038199699484e-06,2.335943236175808e-06
433.0,1.6968173440545797e-05,7.716119398537558e-06,2.3422710455633933e-06
434.0,1.6791314919828437e-05,7.696275133639574e-06,2.3330762815021444e-06
435.0,1.6616295397398062e-05,7.677063877054024e-06,2.330284360141377e-06
436.0,1.644309850235004e-05,7.682891009608284e-06,2.2952629024075577e-06
437.0,1.627170786377974e-05,7.669286787859164e-06,2.3024256279313704e-06
438.0,1.6102107110782526e-05,7.645068762940355e-06,2.3052095912134973e-06
439.0,1.5934270777506754e-05,7.627446393598802e-06,2.296365892107133e-06
440.0,1.576818249304779e-05,7.60834655011422e-06,2.291539203724824e-06
441.0,1.5603825886501e-05,7.6171645559952594e-06,2.261533381897607e-06
442.0,1.544118822494056e-05,7.604024631291395e-06,2.264044042021851e-06
443.0,1.5280240404536016e-05,7.581015779578593e-06,2.2625761175731895e-06
444.0,1.5120970601856243e-05,7.565689429611666e-06,2.2558824639418162e-06
445.0,1.4963366083975416e-05,7.5488578659133054e-06,2.248353212053189e-06
446.0,1.4807397747063078e-05,7.554010153398849e-06,2.2318470200843876e-06
447.0,1.4653056496172212e-05,7.542892490164377e-06,2.230371364930761e-06
448.0,1.4500324141408782e-05,7.524037755501922e-06,2.223302772108582e-06
449.0,1.4349187040352263e-05,7.510587693104753e-06,2.219129783043172e-06
450.0,1.4199620636645705e-05,7.499372713937191e-06,2.21133632294368e-06
451.0,1.4051614016352687e-05,7.494335477531422e-06,2.21000505007396e-06
452.0,1.3905150808568578e-05,7.488367828045739e-06,2.2038100269128336e-06
453.0,1.3760217370872851e-05,7.477430244762218e-06,2.1977173219056567e-06
454.0,1.361679005640326e-05,7.463401743734721e-06,2.1968619421386393e-06
455.0,1.3474859770212788e-05,7.455716968252091e-06,2.1932517029199516e-06
456.0,1.3334406503417995e-05,7.4457207119849045e-06,2.195923116232734e-06
457.0,1.3195422980061267e-05,7.444953553203959e-06,2.191243993365788e-06
458.0,1.3057883734290954e-05,7.413236289721681e-06,2.1912026113568572e-06
459.0,1.2921776942675933e-05,7.4157851486233994e-06,2.189743099734187e-06
460.0,1.278708987229038e-05,7.403760264423909e-06,2.189034603361506e-06
461.0,1.265380979020847e-05,7.4043618951691315e-06,2.190661234635627e-06
462.0,1.2521916687546764e-05,7.392196948785568e-06,2.1899325020058313e-06
463.0,1.2391396921884734e-05,7.353058663284173e-06,2.1891078176849987e-06
464.0,1.2262237760296557e-05,7.370779258053517e-06,2.187994823543704e-06
465.0,1.2134429198340513e-05,7.350316082010977e-06,2.188867938457406e-06
466.0,1.2007947589154355e-05,7.363441909546964e-06,2.189106453442946e-06
467.0,1.188278565678047e-05,7.337429451581556e-06,2.1893740722589428e-06
468.0,1.175892884930363e-05,7.299221579160076e-06,2.1876037408219418e-06
469.0,1.163636534329271e-05,7.3261057877971325e-06,2.186920482927235e-06
470.0,1.1515076039358974e-05,7.298626769625116e-06,2.1873886453249725e-06
471.0,1.1395050933060702e-05,7.319849828490987e-06,2.186515303037595e-06
472.0,1.127627729147207e-05,7.286554136953782e-06,2.186324991271249e-06
473.0,1.1158745110151358e-05,7.252304385474417e-06,2.1849084532732377e-06
474.0,1.1042434380215127e-05,7.280242698470829e-06,2.1832888705830555e-06
475.0,1.092733600671636e-05,7.24987921785214e-06,2.1831199319422012e-06
476.0,1.081343725672923e-05,7.275415555341169e-06,2.181074933105265e-06
477.0,1.0700729035306722e-05,7.240083959914045e-06,2.180360525017022e-06
478.0,1.0589192243060097e-05,7.208598617580719e-06,2.179477178287925e-06
479.0,1.0478817785042338e-05,7.233506039483473e-06,2.1772068521386245e-06
480.0,1.036959838529583e-05,7.204875601019012e-06,2.176086809413391e-06
481.0,1.0261512215947732e-05,7.230738447105978e-06,2.173235088775982e-06
482.0,1.0154553820029832e-05,7.1971903707890306e-06,2.1722796645917697e-06
483.0,1.0048709555121604e-05,7.168727734097047e-06,2.171912456105929e-06
484.0,9.943972145265434e-06,7.18919773134985e-06,2.1691118945454946e-06
485.0,9.840323400567286e-06,7.162925612647086e-06,2.167653747164877e-06
486.0,9.737755135574844e-06,7.188261861301726e-06,2.164768147849827e-06
487.0,9.636255526856985e-06,7.157754680520156e-06,2.1634914446622133e-06
488.0,9.535817298456095e-06,7.132351584004937e-06,2.163299313906464e-06
489.0,9.436422260478139e-06,7.147172709665028e-06,2.1605469555652235e-06
490.0,9.338064955954906e-06,7.125105184968561e-06,2.159187260986073e-06
491.0,9.240731742465869e-06,7.146779353206512e-06,2.156729578928207e-06
492.0,9.144415344053414e-06,7.120618647604715e-06,2.1551945792452898e-06
493.0,9.04910029930761e-06,7.097642082953826e-06,2.1548962649831083e-06
494.0,8.954779332270846e-06,7.107427791197551e-06,2.1530106550926575e-06
495.0,8.861441529006697e-06,7.08860034137615e-06,2.1514756554097403e-06
496.0,8.76907870406285e-06,7.106797056621872e-06,2.150076170437387e-06
497.0,8.677675396029372e-06,7.0847054303158075e-06,2.14826422961778e-06
498.0,8.587225238443352e-06,7.065458703436889e-06,2.147447503375588e-06
499.0,8.497719136357773e-06,7.070442734402604e-06,2.146347242160118e-06
500.0,8.409147085330915e-06,7.054626621538773e-06,2.1449684481922304e-06
501.0,8.321496352436952e-06,7.06890659785131e-06,2.145148300769506e-06
502.0,8.23475875222357e-06,7.050785825413186e-06,2.1430232663988136e-06
503.0,8.148926099238452e-06,7.033892416075105e-06,2.141824097634526e-06
504.0,8.063990208029281e-06,7.035156158963218e-06,2.141850245607202e-06
505.0,7.979936526680831e-06,7.021423698461149e-06,2.140377546311356e-06
506.0,7.89675959822489e-06,7.032357643765863e-06,2.141186541848583e-06
507.0,7.814449418219738e-06,7.018118594714906e-06,2.1391213067545323e-06
508.0,7.732999620202463e-06,7.003497103141854e-06,2.137878709618235e-06
509.0,7.652396561752539e-06,7.002288384683197e-06,2.1380133148340974e-06
510.0,7.5726329669123515e-06,6.990849215071648e-06,2.1368925899878377e-06
511.0,7.493701559724286e-06,6.997435775701888e-06,2.137950104952324e-06
512.0,7.415595064230729e-06,6.98604844728834e-06,2.135981048922986e-06
513.0,7.338300292758504e-06,6.974496500333771e-06,2.13504176826973e-06
514.0,7.261810878844699e-06,6.970635695324745e-06,2.1348337213566992e-06
515.0,7.186119091784349e-06,6.961008239159128e-06,2.1342002582969144e-06
516.0,7.111215836630436e-06,6.964162366784876e-06,2.1341070350899827e-06
517.0,7.037098384898854e-06,6.955119260965148e-06,2.1329512946977047e-06
518.0,6.963748091948219e-06,6.945450877537951e-06,2.1328876300685806e-06
519.0,6.891163593536476e-06,6.9401735345309135e-06,2.1321011445252225e-06
520.0,6.819334885221906e-06,6.932628366485005e-06,2.131852170350612e-06
521.0,6.748255145794246e-06,6.932003088877536e-06,2.1300172647897853e-06
522.0,6.677916189801181e-06,6.925092748133466e-06,2.129530912498012e-06
523.0,6.608310286537744e-06,6.9174830059637316e-06,2.13023508877086e-06
524.0,6.539429705298971e-06,6.910981483088108e-06,2.1284547528921394e-06
525.0,6.471271717600757e-06,6.904277142893989e-06,2.128360620190506e-06
526.0,6.403819497791119e-06,6.901469078002265e-06,2.124941602232866e-06
527.0,6.337071226880653e-06,6.896030299685663e-06,2.125019136656192e-06
528.0,6.271018264669692e-06,6.8888853093085345e-06,2.1262453628878575e-06
529.0,6.2056537899479736e-06,6.882704383315286e-06,2.12348686545738e-06
530.0,6.140970072010532e-06,6.876585302961757e-06,2.1237378859950695e-06
531.0,6.076961199141806e-06,6.872382073197514e-06,2.1190753614064306e-06
532.0,6.0136189858894795e-06,6.867607226013206e-06,2.1194134660618147e-06
533.0,5.950941613264149e-06,6.860101166239474e-06,2.1208550151641248e-06
534.0,5.888912710361183e-06,6.85481018081191e-06,2.117322765116114e-06
535.0,5.827530912938528e-06,6.848599241493503e-06,2.117415988323046e-06
536.0,5.76678894503857e-06,6.844854397058953e-06,2.112251195285353e-06
537.0,5.706679985451046e-06,6.8393756009754725e-06,2.11263704841258e-06
538.0,5.647198122460395e-06,6.831201062595937e-06,2.114151357091032e-06
539.0,5.588335625361651e-06,6.82759628034546e-06,2.109959268636885e-06
540.0,5.530086582439253e-06,6.820817816333147e-06,2.1099788227729732e-06
541.0,5.4724482652090956e-06,6.818069323344389e-06,2.10466782846197e-06
542.0,5.415407485998003e-06,6.8118547460471746e-06,2.1050641407782678e-06
543.0,5.3589615163218696e-06,6.803221822337946e-06,2.1065454802737804e-06
544.0,5.3031035349704325e-06,6.8008525886398274e-06,2.102098733303137e-06
545.0,5.24782763022813e-06,6.793859938625246e-06,2.1020059648435563e-06
546.0,5.193127890379401e-06,6.792051408410771e-06,2.096854359479039e-06
547.0,5.138998858456034e-06,6.785511232010322e-06,2.097023752867244e-06
548.0,5.085436441731872e-06,6.776931058993796e-06,2.0984398361179046e-06
549.0,5.032429726270493e-06,6.7756350290437695e-06,2.09396171158005e-06
550.0,4.979975528840441e-06,6.76863828630303e-06,2.093543116643559e-06
551.0,4.928067482978804e-06,6.767249033146072e-06,2.088625933538424e-06
552.0,4.876700586464722e-06,6.761350505257724e-06,2.0885076992271934e-06
553.0,4.8258698370773345e-06,6.754220976290526e-06,2.0899194623780204e-06
554.0,4.775568413606379e-06,6.752221452188678e-06,2.085398818962858e-06
555.0,4.725791313830996e-06,6.74640523357084e-06,2.0850877717748517e-06
556.0,4.6765358092670795e-06,6.745037808286725e-06,2.0803834104299312e-06
557.0,4.6277909859782085e-06,6.740490789525211e-06,2.080170361296041e-06
558.0,4.579554115480278e-06,6.735224815201946e-06,2.0811176000279374e-06
559.0,4.531820195552427e-06,6.731599569320679e-06,2.077017143164994e-06
560.0,4.484583769226447e-06,6.727648269588826e-06,2.0760976440215018e-06
561.0,4.437839379534125e-06,6.725466846546624e-06,2.0716847757284995e-06
562.0,4.391582933749305e-06,6.722965281369397e-06,2.0711372599180322e-06
563.0,4.345808065409074e-06,6.719685188727453e-06,2.072145662168623e-06
564.0,4.300513410271378e-06,6.714351002301555e-06,2.0680697616626276e-06
565.0,4.255687599652447e-06,6.712654339935398e-06,2.0670715912274318e-06
566.0,4.211329269310227e-06,6.709242370561697e-06,2.062510247924365e-06
567.0,4.167433871771209e-06,6.709170975227607e-06,2.0619918359443545e-06
568.0,4.123995040572481e-06,6.7079849941364955e-06,2.0628367565223016e-06
569.0,4.081009592482587e-06,6.700508947687922e-06,2.058848394881352e-06
570.0,4.038472070533317e-06,6.700813173665665e-06,2.0580639557010727e-06
571.0,3.99637792725116e-06,6.696533091599122e-06,2.053325033557485e-06
572.0,3.954724888899364e-06,6.698571723973146e-06,2.0524410047073616e-06
573.0,3.913503860530909e-06,6.698719516862184e-06,2.0534093891910743e-06
574.0,3.8727125684090424e-06,6.6900770434585866e-06,2.0494856016739504e-06
575.0,3.832346010312904e-06,6.692093393212417e-06,2.04854654839437e-06
576.0,3.7924005482636858e-06,6.686635970254429e-06,2.0440386379050324e-06
577.0,3.752871180040529e-06,6.690294867439661e-06,2.0431821212696377e-06
578.0,3.7137538129172754e-06,6.691649105050601e-06,2.043987251454382e-06
579.0,3.675044354167767e-06,6.682304046989884e-06,2.040656909230165e-06
580.0,3.636740530055249e-06,6.685317202936858e-06,2.0397001208039e-06
581.0,3.5988339277537307e-06,6.678896170342341e-06,2.035410034295637e-06
582.0,3.561322273526457e-06,6.6840293584391475e-06,2.0345062239357503e-06
583.0,3.524201702020946e-06,6.6859274738817476e-06,2.0350137219793396e-06
584.0,3.4874676657636883e-06,6.676786597381579e-06,2.032071506619104e-06
585.0,3.451116981523228e-06,6.680163551209262e-06,2.031394842560985e-06
586.0,3.415145101826056e-06,6.6730985963658895e-06,2.027359641942894e-06
587.0,3.379550207682769e-06,6.678789759462234e-06,2.026622951234458e-06
588.0,3.344323886267375e-06,6.680539627268445e-06,2.027238451773883e-06
589.0,3.3094652280851733e-06,6.672337349300506e-06,2.0246641270205146e-06
590.0,3.2749696856626542e-06,6.6751376834872644e-06,2.023817387453164e-06
591.0,3.2408338483946864e-06,6.668222795269685e-06,2.0203815438435413e-06
592.0,3.207053850928787e-06,6.67375024931971e-06,2.019671455855132e-06
593.0,3.173625827912474e-06,6.674814358120784e-06,2.0200297967676306e-06
594.0,3.14054614136694e-06,6.668228706985246e-06,2.01795705834229e-06
595.0,3.107813199676457e-06,6.66960522721638e-06,2.017260385400732e-06
596.0,3.075419499509735e-06,6.663639851467451e-06,2.0139502794336295e-06
597.0,3.0433634492510464e-06,6.668445166724268e-06,2.013377525145188e-06
598.0,3.0116418656689348e-06,6.668059086223366e-06,2.0138595573371276e-06
599.0,2.9802504286635667e-06,6.6630773289944045e-06,2.0119859982514754e-06
600.0,2.9491866371245123e-06,6.663464318990009e-06,2.0114403014304116e-06
601.0,2.9184463983256137e-06,6.658804522885475e-06,2.0083068648091285e-06
602.0,2.8880265290354146e-06,6.661630777671235e-06,2.007854163821321e-06
603.0,2.8579256650118623e-06,6.66040250507649e-06,2.0082006813026965e-06
604.0,2.828136757671018e-06,6.65663174004294e-06,2.006657950914814e-06
605.0,2.798658215397154e-06,6.655598099314375e-06,2.0062032035639277e-06
606.0,2.769487082332489e-06,6.652346655755537e-06,2.003281451834482e-06
607.0,2.7406199478718918e-06,6.65373363517574e-06,2.0026438960485393e-06
608.0,2.712053628783906e-06,6.651664534729207e-06,2.002983819693327e-06
609.0,2.683784941837075e-06,6.648801445408026e-06,2.0014686015201733e-06
610.0,2.6558111585472943e-06,6.646628207818139e-06,2.001193479372887e-06
611.0,2.6281306872988353e-06,6.644900167884771e-06,1.9981603145424742e-06
612.0,2.60073693425511e-06,6.644972927460913e-06,1.9977151168859564e-06
613.0,2.5736287625477416e-06,6.64180652165669e-06,1.997982735701953e-06
614.0,2.546803216318949e-06,6.6400189098203555e-06,1.996464334297343e-06
615.0,2.520256884963601e-06,6.636895250267116e-06,1.9962583337473916e-06
616.0,2.4939874947449425e-06,6.636272246396402e-06,1.9933906969527015e-06
617.0,2.4679920898051932e-06,6.6355087255942635e-06,1.9928577330574626e-06
618.0,2.442269078528625e-06,6.631487849517725e-06,1.9931424048991175e-06
619.0,2.416812549199676e-06,6.630198640777962e-06,1.991741100937361e-06
620.0,2.391621592323645e-06,6.626461527048377e-06,1.991433919101837e-06
621.0,2.3666930246690754e-06,6.6272095864405856e-06,1.9884901121258736e-06
622.0,2.342024117751862e-06,6.624956768064294e-06,1.987992163776653e-06
623.0,2.31761259783525e-06,6.620108706556493e-06,1.9883884760929504e-06
624.0,2.2934555090614595e-06,6.619530722673517e-06,1.9868912204401568e-06
625.0,2.2695501229463844e-06,6.615153324673884e-06,1.986552206290071e-06
626.0,2.245895529995323e-06,6.616851351282094e-06,1.983559059226536e-06
627.0,2.2224858184927143e-06,6.614019184780773e-06,1.983030642804806e-06
628.0,2.1993203063175315e-06,6.608870535274036e-06,1.9833848909911467e-06
629.0,2.1763962649856694e-06,6.608309831790393e-06,1.981963578145951e-06
630.0,2.1537107386393473e-06,6.603513156733243e-06,1.9817175598291215e-06
631.0,2.131262135662837e-06,6.606565420952393e-06,1.9786032225965755e-06
632.0,2.1090475001983577e-06,6.603067049582023e-06,1.978075033548521e-06
633.0,2.0870641037618043e-06,6.597255378437694e-06,1.9784945379797136e-06
634.0,2.0653114916058257e-06,6.597231731575448e-06,1.9771750885411166e-06
635.0,2.043783979388536e-06,6.591881628992269e-06,1.976921339519322e-06
636.0,2.022481112362584e-06,6.596048024221091e-06,1.973750158867915e-06
637.0,2.0014003894175403e-06,6.592151748918695e-06,1.9733799945242936e-06
638.0,1.980539082069299e-06,6.585750270460267e-06,1.973858388737426e-06
639.0,1.9598953713284573e-06,6.586061772395624e-06,1.972389554794063e-06
640.0,1.9394667560845846e-06,6.580469289474422e-06,1.9723242985492107e-06
641.0,1.9192511899746023e-06,6.585786195500987e-06,1.969293634829228e-06
642.0,1.899247536130133e-06,6.58147382637253e-06,1.9689148302859394e-06
643.0,1.8794511333908304e-06,6.575134193553822e-06,1.9693668491527205e-06
644.0,1.8598610722619924e-06,6.5755534706113394e-06,1.9679800971061923e-06
645.0,1.8404751926937024e-06,6.570221557922196e-06,1.9679273464134894e-06
646.0,1.8212914483228815e-06,6.5758213168010116e-06,1.965035380635527e-06
647.0,1.8023075654127751e-06,6.571492576767923e-06,1.9646936380013358e-06
648.0,1.7835216112871422e-06,6.565574494743487e-06,1.965146793736494e-06
649.0,1.764932562764443e-06,6.565896001120564e-06,1.963945351235452e-06
650.0,1.7465363271185197e-06,6.5606536736595444e-06,1.963813929251046e-06
651.0,1.7283316537941573e-06,6.566503088833997e-06,1.961123416549526e-06
652.0,1.7103167238019523e-06,6.562065209436696e-06,1.960978124770918e-06
653.0,1.6924894907788257e-06,6.556394509971142e-06,1.961239377124002e-06
654.0,1.674848135735374e-06,6.55659869153169e-06,1.9601818621595157e-06
655.0,1.6573908396821935e-06,6.551772912644083e-06,1.960120471267146e-06
656.0,1.6401153288825299e-06,6.55751682643313e-06,1.957619133463595e-06
657.0,1.6230210349021945e-06,6.553742878168123e-06,1.9574499674490653e-06
658.0,1.6061038650150294e-06,6.5482968238939065e-06,1.9577962575567653e-06
659.0,1.5893629097263329e-06,6.548494638991542e-06,1.9567801246012095e-06
660.0,1.5727965774203767e-06,6.5440194703114685e-06,1.956754204002209e-06
661.0,1.556402821734082e-06,6.549440513481386e-06,1.9544747829058906e-06
662.0,1.5401800510517205e-06,6.545563792315079e-06,1.954483195731882e-06
663.0,1.5241263326970511e-06,6.540396043419605e-06,1.954591425601393e-06
664.0,1.508239961367508e-06,6.5408789851062465e-06,1.9537678781489376e-06
665.0,1.4925200275683892e-06,6.536728051287355e-06,1.9535930277925218e-06
666.0,1.4769631206945633e-06,6.541785751323914e-06,1.9517888176778797e-06
667.0,1.4615683312513283e-06,6.538131856359541e-06,1.951735157490475e-06
668.0,1.4463339539361186e-06,6.532989573315717e-06,1.9518815861374605e-06
669.0,1.431258397133206e-06,6.533876785397297e-06,1.951062586158514e-06
670.0,1.4163399555400247e-06,6.529566690005595e-06,1.950955947904731e-06
671.0,1.4015770375408465e-06,6.534850399475545e-06,1.9493272702675313e-06
672.0,1.3869680515199434e-06,6.530910923174815e-06,1.9492051706038183e-06
673.0,1.3725122016694513e-06,6.525919616251485e-06,1.9492531464493368e-06
674.0,1.3582060773842386e-06,6.526818197016837e-06,1.9485223674564622e-06
675.0,1.3440491102301166e-06,6.522666353703244e-06,1.9483829873934155e-06
676.0,1.3300397085913573e-06,6.527853201987455e-06,1.947085820575012e-06
677.0,1.3161762808522326e-06,6.523943284264533e-06,1.9470116967568174e-06
678.0,1.3024574627706897e-06,6.519008366012713e-06,1.947024884429993e-06
679.0,1.288881549044163e-06,6.520337592519354e-06,1.9463525404717075e-06
680.0,1.2754471754305996e-06,6.5160820668097585e-06,1.946106067407527e-06
681.0,1.2621536598089733e-06,6.5211211222049315e-06,1.9451172192930244e-06
682.0,1.2489979326346656e-06,6.517292604257818e-06,1.944978066603653e-06
683.0,1.2359791980998125e-06,6.512582331197336e-06,1.9449073533905903e-06
684.0,1.223096205649199e-06,6.514088454423472e-06,1.944348014149e-06
685.0,1.2103474773539347e-06,6.5101380641863216e-06,1.944104269568925e-06
686.0,1.1977317626588047e-06,6.514803772006417e-06,1.9432072804193012e-06
687.0,1.1852474699480808e-06,6.5109752540593036e-06,1.94308859136072e-06
688.0,1.1728940307875746e-06,6.506271802209085e-06,1.942930111908936e-06
689.0,1.1606687166931806e-06,6.508117166958982e-06,1.942523795150919e-06
690.0,1.1485706181701971e-06,6.504383691208204e-06,1.94224230654072e-06
691.0,1.1365987120370846e-06,6.508282694994705e-06,1.9416033865127247e-06
692.0,1.1247516340517905e-06,6.504591510747559e-06,1.94142648979323e-06
693.0,1.113028019972262e-06,6.500084509752924e-06,1.9412570964050246e-06
694.0,1.101426732930122e-06,6.502238193206722e-06,1.940829861268867e-06
695.0,1.0899461813096423e-06,6.498508810182102e-06,1.9405674720474053e-06
696.0,1.0785860240503098e-06,6.502526048279833e-06,1.9400945348024834e-06
697.0,1.067343646354857e-06,6.498919901787303e-06,1.9398535187065136e-06
698.0,1.056218479789095e-06,6.494584795291303e-06,1.9396914012759225e-06
699.0,1.0452091601109714e-06,6.496820333268261e-06,1.939280309670721e-06
700.0,1.0343146641389467e-06,6.4935829868773e-06,1.9391059140616562e-06
701.0,1.0235336276309681e-06,6.496858077298384e-06,1.9386716303415596e-06
702.0,1.0128650274054962e-06,6.493520686490228e-06,1.938379909915966e-06
703.0,1.0023077265941538e-06,6.489789939223556e-06,1.9381832316867076e-06
704.0,9.918610430759145e-07,6.491728527180385e-06,1.9379440345801413e-06
705.0,9.815224757403485e-07,6.488528924819548e-06,1.9377177977730753e-06
706.0,9.71291910900618e-07,6.491481144621503e-06,1.937338538482436e-06
707.0,9.611678706278326e-07,6.488362032541772e-06,1.937111846928019e-06
708.0,9.51149274897034e-07,6.4850974013097584e-06,1.9369756500964286e-06
709.0,9.412352142135205e-07,6.4870637288549915e-06,1.936665057655773e-06
710.0,9.314244948654959e-07,6.484402092610253e-06,1.9364492800377775e-06
711.0,9.217159799845831e-07,6.486786332970951e-06,1.936139142344473e-06
712.0,9.121092148234311e-07,6.484041932708351e-06,1.9359245015948545e-06
713.0,9.026020961755421e-07,6.480713182099862e-06,1.9357562450750265e-06
714.0,8.931939419198898e-07,6.48272816761164e-06,1.935535465236171e-06
715.0,8.8388395624861e-07,6.480192496383097e-06,1.935320369739202e-06
716.0,8.746709454499069e-07,6.482256594608771e-06,1.9351364244357683e-06
717.0,8.655540568724973e-07,6.479708645201754e-06,1.934853116836166e-06
718.0,8.565320968045853e-07,6.476610906247515e-06,1.934745341714006e-06
719.0,8.476047810290765e-07,6.47865499558975e-06,1.934511374201975e-06
720.0,8.387699494960543e-07,6.476227099483367e-06,1.9343294752616202e-06
721.0,8.300272611450055e-07,6.478221166617004e-06,1.9341418919793796e-06
722.0,8.213755791075528e-07,6.475831924035447e-06,1.9339490791026037e-06
723.0,8.12814164419251e-07,6.472535915236222e-06,1.9338212950970046e-06
724.0,8.043419938985608e-07,6.474668225564528e-06,1.933607109094737e-06
725.0,7.959580443639425e-07,6.4724081312306225e-06,1.9334395346959354e-06
726.0,7.87661576850951e-07,6.474195288319606e-06,1.9332067040522816e-06
727.0,7.794520797688165e-07,6.472144832514459e-06,1.933027988343383e-06
728.0,7.713276204412978e-07,6.469270829256857e-06,1.932904751811293e-06
729.0,7.632878578078817e-07,6.4710261540312786e-06,1.9327039808558766e-06
730.0,7.553318823738664e-07,6.469002073572483e-06,1.9326080291648395e-06
731.0,7.47458841487969e-07,6.470712833106518e-06,1.9323613287269836e-06
732.0,7.396678824989067e-07,6.46857461106265e-06,1.932248096636613e-06
733.0,7.319580959119776e-07,6.465631940955063e-06,1.932153281813953e-06
734.0,7.243286859193176e-07,6.467459115810925e-06,1.931937276822282e-06
735.0,7.167792546169949e-07,6.465319529525004e-06,1.9318340491736308e-06
736.0,7.093080967024434e-07,6.4671294239815325e-06,1.9316039470140822e-06
737.0,7.019148142717313e-07,6.465199930971721e-06,1.9315527879371075e-06
738.0,6.945985546735756e-07,6.462525107053807e-06,1.931489350681659e-06
739.0,6.873585221001122e-07,6.464299531216966e-06,1.9312933545734268e-06
740.0,6.801939775868959e-07,6.46241369395284e-06,1.9312092263135128e-06
741.0,6.731041253260628e-07,6.464120815508068e-06,1.931026190504781e-06
742.0,6.660881695097487e-07,6.462239980464801e-06,1.9309422896185424e-06
743.0,6.591457690774405e-07,6.459685209847521e-06,1.930895905388752e-06
744.0,6.522752755699912e-07,6.4611931520630606e-06,1.930745611389284e-06
745.0,6.454764047703065e-07,6.459745236497838e-06,1.930680355144432e-06
746.0,6.387484745573602e-07,6.46104399493197e-06,1.930503458424937e-06
